27,63,27,131,63,27,19,1,27,2,8153,84,01/04/2022
28,81,28,136,81,28,19,1,28,5,9349,104,01/11/2022
29,82,29,141,82,29,19,1,29,2,6576,116,01/13/2022
30,83,30,146,83,30,19,1,30,3,4184,98,01/14/2022
31,84,31,151,84,31,20,1,31,1,5693,88,01/17/2022
32,85,32,156,85,32,20,1,32,1,3256,82,01/28/2022
33,86,33,161,86,33,20,1,33,1,5104,91,02/01/2022
34,87,34,166,87,34,20,1,34,1,4501,82,02/10/2022
35,88,35,171,88,35,20,1,35,1,2708,86,02/11/2022
36,89,36,176,89,36,78,10,36,4,4509,112,02/14/2022
37,90,37,181,90,37,78,10,37,2,10081,96,02/16/2022
38,91,38,186,91,38,78,10,38,1,8016,90,02/17/2022
39,92,39,191,92,39,78,10,39,3,7481,112,02/18/2022
40,93,40,196,93,40,78,10,40,2,3808,98,02/23/2022
41,94,41,201,94,41,59,5,41,5,10077,94,02/24/2022
42,95,42,206,95,42,59,5,42,2,9203,96,03/02/2022
43,96,43,211,96,43,59,5,43,1,10286,86,03/08/2022
44,97,44,216,97,44,59,5,44,4,6113,116,03/16/2022
45,98,45,221,98,45,59,5,45,5,4553,83,03/18/2022
46,99,46,226,99,46,40,3,46,5,8817,81,03/21/2022
47,262,47,231,262,47,40,3,47,4,9619,106,03/24/2022
48,263,48,236,263,48,40,3,48,2,9832,118,03/25/2022
49,264,49,241,264,49,40,3,49,1,10383,91,03/28/2022
51,266,51,251,266,51,81,11,51,5,4652,108,01/06/2022
52,267,52,256,267,52,81,11,52,2,9464,104,01/13/2022
53,268,53,261,268,53,81,11,53,5,9409,104,01/17/2022
54,269,54,266,269,54,81,11,54,5,3647,104,01/18/2022
55,270,55,271,270,55,81,11,55,4,4638,99,01/19/2022
56,271,56,276,271,56,82,11,56,3,6897,91,01/21/2022
57,272,57,281,272,57,82,11,57,1,6600,83,01/24/2022
58,273,58,286,273,58,82,11,58,4,2395,97,01/27/2022
59,274,59,291,274,59,82,11,59,4,8646,112,01/28/2022
60,275,60,296,275,60,82,11,60,4,4311,112,02/14/2022
61,276,61,301,276,61,101,14,61,3,7461,112,02/15/2022
62,277,62,306,277,62,101,14,62,4,3936,84,02/18/2022
63,278,63,311,278,63,101,14,63,4,2331,96,02/25/2022
64,279,64,316,279,64,101,14,64,5,7699,100,03/02/2022
65,280,65,321,280,65,101,14,65,1,9332,83,03/04/2022
66,281,66,326,281,66,91,12,66,1,5924,81,03/09/2022
67,282,67,331,282,67,91,12,67,4,4342,110,03/10/2022
68,283,68,336,283,68,91,12,68,5,4854,118,03/14/2022
69,284,69,341,284,69,91,12,69,4,10014,102,03/15/2022
70,342,70,346,342,70,91,12,70,4,6688,85,03/17/2022
71,343,71,351,343,71,88,12,71,1,7377,83,03/22/2022
72,344,72,356,344,72,88,12,72,4,4396,87,03/24/2022
73,345,73,361,345,73,88,12,73,1,3739,120,03/25/2022
74,346,74,366,346,74,88,12,74,4,2125,110,03/30/2022
75,347,75,371,347,75,88,12,75,2,7734,114,03/31/2022
76,348,76,376,348,76,39,3,76,3,2464,103,01/04/2022
77,349,77,381,349,77,39,3,77,1,8686,106,01/05/2022
78,350,78,386,350,78,39,3,78,2,2348,99,01/06/2022
79,351,79,391,351,79,39,3,79,3,3748,87,01/11/2022
80,352,80,396,352,80,39,3,80,1,10198,97,01/21/2022
81,353,81,401,353,81,39,3,81,2,4705,94,01/25/2022
82,354,82,406,354,82,33,2,82,3,5175,96,02/01/2022
83,355,83,411,355,83,33,2,83,5,4475,92,02/03/2022
84,356,84,416,356,84,33,2,84,4,5127,93,02/08/2022
85,357,85,421,357,85,33,2,85,4,5185,92,02/09/2022
86,358,86,426,358,86,33,2,86,4,4619,118,02/16/2022
87,359,87,431,359,87,33,2,87,2,9305,82,02/17/2022
88,360,88,436,360,88,33,2,88,3,9232,116,02/21/2022
89,361,89,441,361,89,96,16,89,1,7793,83,02/23/2022
90,362,90,446,362,90,96,16,90,4,5314,110,02/25/2022
91,363,91,451,363,91,96,16,91,2,8707,82,02/28/2022
92,364,92,456,364,92,96,16,92,3,6604,104,03/01/2022
93,365,93,461,365,93,96,16,93,2,2802,91,03/08/2022
94,366,94,466,366,94,76,9,94,4,10463,119,03/15/2022
95,367,95,471,367,95,76,9,95,2,4627,81,03/17/2022
96,368,96,476,368,96,76,9,96,5,9555,100,03/18/2022
97,369,97,481,369,97,76,9,97,2,4213,82,03/21/2022
98,370,98,486,370,98,76,9,98,3,7953,84,03/22/2022
99,375,99,491,375,99,4,7,99,5,8712,110,03/25/2022
100,376,100,496,376,100,4,7,100,1,2672,114,03/29/2022
101,90,29,1,90,29,1,7,101,2,10499,96,04/21/2022
102,14,61,6,14,61,1,7,102,3,4730,120,04/27/2022
103,182,99,11,182,99,1,7,103,5,3612,119,05/06/2022
104,356,85,16,356,85,1,7,104,4,9922,93,05/09/2022
105,123,62,21,123,62,1,7,105,4,2554,116,05/11/2022
106,269,79,26,269,79,94,13,106,3,4984,104,05/13/2022
107,209,81,31,209,81,94,13,107,2,2862,117,05/19/2022
108,341,56,36,341,56,94,13,108,3,9044,90,05/23/2022
109,100,16,41,100,16,94,13,109,5,2316,120,05/31/2022
110,144,19,46,144,19,94,13,110,2,4271,115,06/02/2022
111,211,24,51,211,24,97,15,111,1,6139,83,06/14/2022
112,259,45,56,259,45,97,15,112,5,8934,102,06/21/2022
113,144,58,61,144,58,97,15,113,4,4439,115,06/23/2022
114,115,85,66,115,85,97,15,114,4,8617,110,07/01/2022
115,98,25,71,98,25,97,15,115,2,8832,83,07/26/2022
116,111,46,76,111,46,2,7,116,5,7055,102,08/24/2022
117,99,63,81,99,63,2,7,117,4,7493,81,09/07/2022
118,230,33,86,230,33,2,7,118,1,5616,102,09/09/2022
119,287,30,91,287,30,2,7,119,3,9891,109,10/03/2022
120,330,21,96,330,21,2,7,120,1,2233,88,10/18/2022
121,79,20,101,79,20,67,6,121,1,7383,99,11/21/2022
122,167,33,106,167,33,67,6,122,1,4989,106,12/07/2022
123,234,87,111,234,87,67,6,123,2,8125,93,12/16/2022
124,70,28,116,70,28,67,6,124,5,6764,83,12/23/2022
125,24,11,121,24,11,67,6,125,4,6784,102,12/27/2022
126,280,13,126,280,13,19,1,126,1,4654,83,04/21/2022
127,170,31,131,170,31,19,1,127,1,3401,104,05/04/2022
128,365,15,136,365,15,19,1,128,2,10332,91,05/24/2022
129,360,14,141,360,14,19,1,129,3,5610,116,06/01/2022
130,358,39,146,358,39,19,1,130,3,9917,118,06/03/2022
131,37,41,151,37,41,20,1,131,5,5658,117,06/07/2022
132,114,80,156,114,80,20,1,132,1,9824,80,07/01/2022
133,210,39,161,210,39,20,1,133,3,3028,89,07/05/2022
134,35,67,166,35,67,20,1,134,4,10141,85,08/10/2022
135,118,27,171,118,27,20,1,135,2,8965,89,08/22/2022
136,289,18,176,289,18,78,10,136,5,7123,93,08/31/2022
137,329,77,181,329,77,78,10,137,1,9022,89,09/07/2022
138,357,47,186,357,47,78,10,138,4,2799,92,09/09/2022
139,136,47,191,136,47,78,10,139,4,6610,97,09/29/2022
140,118,55,196,118,55,78,10,140,4,8156,89,10/04/2022
141,354,69,201,354,69,59,5,141,4,9661,96,10/10/2022
142,177,22,206,177,22,59,5,142,2,3261,109,10/18/2022
143,308,100,211,308,100,59,5,143,1,4854,113,11/02/2022
144,323,89,216,323,89,59,5,144,1,3413,118,11/21/2022
145,248,18,221,248,18,59,5,145,5,4357,107,11/23/2022
146,244,84,226,244,84,40,3,146,4,9554,106,11/28/2022
147,215,31,231,215,31,40,3,147,1,2741,118,12/02/2022
148,15,99,236,15,99,40,3,148,5,6264,91,12/12/2022
149,15,37,241,15,37,40,3,149,2,4506,91,12/16/2022
150,4,60,246,4,60,40,3,150,4,3422,103,12/20/2022
151,61,30,251,61,30,81,11,151,3,10252,80,04/19/2022
152,329,16,256,329,16,81,11,152,5,7261,89,04/25/2022
153,339,66,261,339,66,81,11,153,1,5647,98,04/27/2022
154,86,82,266,86,82,81,11,154,3,8269,91,05/03/2022
155,88,89,271,88,89,81,11,155,1,5146,86,05/06/2022
156,151,1,276,151,1,82,11,156,1,3964,83,05/26/2022
157,52,18,281,52,18,82,11,157,5,4545,92,06/02/2022
158,195,74,286,195,74,82,11,158,4,9928,85,06/08/2022
159,241,32,291,241,32,82,11,159,1,5319,103,07/08/2022
160,360,7,296,360,7,82,11,160,5,4487,116,07/20/2022
161,241,38,301,241,38,101,14,161,1,6074,103,07/27/2022
162,194,16,306,194,16,101,14,162,5,4253,108,08/25/2022
163,244,10,311,244,10,101,14,163,2,3938,106,09/16/2022
164,31,59,316,31,59,101,14,164,4,10204,116,09/22/2022
165,31,16,321,31,16,101,14,165,5,7744,116,10/03/2022
166,180,83,326,180,83,91,12,166,5,7855,83,10/06/2022
167,147,20,331,147,20,91,12,167,1,8965,80,10/26/2022
168,324,77,336,324,77,91,12,168,1,5934,99,10/27/2022
169,366,91,341,366,91,91,12,169,2,3239,119,10/31/2022
170,376,32,346,376,32,91,12,170,1,5845,114,11/01/2022
171,197,59,351,197,59,88,12,171,4,8587,120,11/15/2022
172,44,58,356,44,58,88,12,172,4,9912,112,11/25/2022
173,332,84,361,332,84,88,12,173,4,2651,97,12/13/2022
174,133,69,366,133,69,88,12,174,4,7211,86,12/20/2022
175,282,79,371,282,79,88,12,175,3,5787,110,12/22/2022
176,347,95,376,347,95,39,3,176,2,7036,114,05/04/2022
177,61,2,381,61,2,39,3,177,5,7415,80,05/06/2022
178,118,64,386,118,64,39,3,178,5,6897,89,05/19/2022
179,178,60,391,178,60,39,3,179,4,2301,101,05/25/2022
180,350,18,396,350,18,39,3,180,5,8551,99,06/08/2022
181,380,6,401,380,6,39,3,181,2,9813,111,06/13/2022
182,19,30,406,19,30,33,2,182,3,6305,93,06/16/2022
183,278,70,411,278,70,33,2,183,4,4997,96,07/07/2022
184,195,25,416,195,25,33,2,184,2,5029,85,07/13/2022
185,39,54,421,39,54,33,2,185,5,5222,81,07/14/2022
186,8,40,426,8,40,33,2,186,2,9910,107,07/26/2022
187,130,35,431,130,35,33,2,187,1,2707,83,07/28/2022
188,370,84,436,370,84,33,2,188,4,9105,84,07/29/2022
189,180,94,441,180,94,96,16,189,4,9286,83,08/10/2022
190,45,93,446,45,93,96,16,190,2,5420,114,08/12/2022
191,75,65,451,75,65,96,16,191,1,9293,118,08/26/2022
192,214,32,456,214,32,96,16,192,1,6947,91,09/02/2022
193,206,26,461,206,26,96,16,193,5,6153,109,09/15/2022
194,66,91,466,66,91,76,9,194,2,8134,104,10/14/2022
195,161,27,471,161,27,76,9,195,2,3437,113,10/18/2022
196,194,24,476,194,24,76,9,196,1,6063,108,10/25/2022
197,1,76,481,1,76,76,9,197,3,7888,82,11/04/2022
198,371,92,486,371,92,76,9,198,3,4958,119,11/22/2022
199,74,80,491,74,80,4,7,199,1,5210,86,12/06/2022
200,62,43,496,62,43,4,7,200,1,3520,93,12/07/2022
201,284,84,161,284,84,20,1,201,4,8110,102,04/26/2022
202,151,9,166,151,9,20,1,202,4,8826,83,06/06/2022
203,131,69,171,131,69,20,1,203,4,4135,83,06/13/2022
204,247,48,396,247,48,39,3,204,2,3855,99,06/16/2022
205,126,89,401,126,89,39,3,205,1,10242,112,06/28/2022
206,83,51,406,83,51,33,2,206,5,4240,98,07/11/2022
207,42,21,411,42,21,33,2,207,1,4519,93,07/12/2022
208,179,66,416,179,66,33,2,208,1,4330,113,07/20/2022
209,132,90,421,132,90,33,2,209,4,5775,85,07/29/2022
210,144,42,1,144,42,1,7,210,2,7875,115,08/02/2022
211,197,50,396,197,50,39,3,211,2,2389,120,08/09/2022
212,59,55,401,59,55,39,3,212,4,2460,104,08/17/2022
213,375,4,406,375,4,33,2,213,4,10280,110,08/18/2022
214,44,13,411,44,13,33,2,214,1,7523,112,08/29/2022
215,368,61,416,368,61,33,2,215,3,8592,100,09/01/2022
216,236,47,421,236,47,33,2,216,4,10374,99,09/16/2022
217,207,89,166,207,89,20,1,217,1,8884,90,10/05/2022
218,250,86,171,250,86,20,1,218,4,3650,112,10/07/2022
219,274,12,61,274,12,97,15,219,2,5805,112,10/27/2022
220,268,40,66,268,40,97,15,220,2,9858,104,11/01/2022
221,185,92,71,185,92,97,15,221,3,4093,83,11/14/2022
222,309,30,1,309,30,1,7,222,3,7978,91,11/24/2022
223,201,8,81,201,8,2,7,223,5,2682,80,12/02/2022
224,232,73,61,232,73,97,15,224,1,2543,80,12/19/2022
225,273,53,66,273,53,97,15,225,5,9976,97,12/22/2022
226,49,73,71,49,73,97,15,226,1,2348,115,05/04/2022
227,5,71,76,5,71,2,7,227,1,4456,92,05/27/2022
228,73,25,81,73,25,2,7,228,2,4635,99,06/01/2022
229,162,88,401,162,88,39,3,229,3,9087,119,06/09/2022
230,29,42,406,29,42,33,2,230,2,3886,109,06/17/2022
231,261,60,411,261,60,33,2,231,4,7114,87,06/27/2022
232,107,10,416,107,10,33,2,232,2,6322,83,07/06/2022
233,74,53,421,74,53,33,2,233,5,3737,86,07/11/2022
234,29,16,171,29,16,20,1,234,5,7164,109,07/12/2022
235,196,19,61,196,19,97,15,235,2,9792,102,07/13/2022
236,140,33,66,140,33,97,15,236,1,6213,82,07/25/2022
237,39,86,71,39,86,97,15,237,4,9472,81,08/10/2022
238,344,30,76,344,30,2,7,238,3,2465,87,08/29/2022
239,327,6,81,327,6,2,7,239,2,3457,100,09/05/2022
240,364,11,441,364,11,96,16,240,4,6342,104,09/20/2022
241,310,78,446,310,78,96,16,241,2,5649,102,09/21/2022
242,30,99,1,30,99,1,7,242,5,9797,119,09/23/2022
243,126,24,61,126,24,97,15,243,1,7797,112,10/06/2022
244,62,68,66,62,68,97,15,244,5,9210,93,10/31/2022
245,316,27,71,316,27,97,15,245,2,9750,108,11/02/2022
246,304,61,76,304,61,2,7,246,3,8038,119,11/08/2022
247,12,72,81,12,72,2,7,247,4,7515,101,11/18/2022
248,341,96,61,341,96,97,15,248,5,2539,90,12/09/2022
249,299,37,66,299,37,97,15,249,2,7926,82,12/12/2022
250,67,9,71,67,9,97,15,250,4,9886,113,12/27/2022
251,193,68,76,193,68,2,7,251,5,9452,80,04/25/2022
252,241,78,81,241,78,2,7,252,2,8246,103,05/10/2022
253,239,8,1,239,8,1,7,253,5,8475,82,05/24/2022
254,111,54,6,111,54,1,7,254,5,9309,102,05/27/2022
255,310,81,436,310,81,33,2,255,2,5824,102,05/30/2022
256,215,70,441,215,70,96,16,256,4,2901,118,06/09/2022
257,343,67,446,343,67,96,16,257,4,9432,83,07/12/2022
258,23,100,61,23,100,97,15,258,1,9305,90,07/18/2022
259,208,68,66,208,68,97,15,259,5,6869,119,08/01/2022
260,4,77,71,4,77,97,15,260,1,6747,103,08/04/2022
261,45,61,76,45,61,2,7,261,3,6731,114,08/15/2022
262,203,27,81,203,27,2,7,262,2,9596,81,08/18/2022
263,38,9,6,38,9,1,7,263,4,9350,117,09/05/2022
264,341,5,61,341,5,97,15,264,1,9770,90,09/26/2022
265,337,33,66,337,33,97,15,265,1,7550,81,10/04/2022
266,149,64,71,149,64,97,15,266,5,10207,105,10/06/2022
267,313,10,76,313,10,2,7,267,2,10004,102,10/07/2022
268,101,17,81,101,17,2,7,268,3,2263,105,10/14/2022
269,101,29,441,101,29,96,16,269,2,5059,105,10/18/2022
270,224,69,446,224,69,96,16,270,4,2678,88,10/28/2022
271,227,29,6,227,29,1,7,271,2,6725,105,11/11/2022
272,123,7,1,123,7,1,7,272,5,8720,116,11/14/2022
273,39,83,61,39,83,97,15,273,5,5766,81,12/13/2022
274,69,33,66,69,33,97,15,274,1,8888,93,12/14/2022
275,177,31,71,177,31,97,15,275,1,3018,109,12/20/2022
276,36,40,76,36,40,2,7,276,2,8075,92,01/19/2023
277,205,98,81,205,98,2,7,277,3,3017,98,01/24/2023
278,298,44,1,298,44,1,7,278,4,4057,108,02/14/2023
279,317,58,61,317,58,97,15,279,4,8985,118,03/07/2023
280,218,50,66,218,50,97,15,280,2,7037,104,03/09/2023
281,148,78,71,148,78,97,15,281,2,7216,117,03/21/2023
282,106,18,76,106,18,2,7,282,5,8867,114,04/06/2023
283,123,93,81,123,93,2,7,283,2,3686,116,04/07/2023
284,305,30,11,305,30,1,7,284,3,5739,94,04/10/2023
285,304,33,16,304,33,1,7,285,1,2827,119,04/12/2023
286,38,37,21,38,37,1,7,286,2,9809,117,04/27/2023
287,308,18,26,308,18,94,13,287,5,10261,113,05/02/2023
288,87,18,31,87,18,94,13,288,5,4705,82,05/03/2023
289,69,23,36,69,23,94,13,289,3,9219,93,05/04/2023
290,63,61,41,63,61,94,13,290,3,2511,84,05/08/2023
291,302,24,46,302,24,94,13,291,1,9476,111,05/12/2023
292,294,19,1,294,19,1,7,292,2,5628,89,05/22/2023
293,364,99,6,364,99,1,7,293,5,6310,104,05/25/2023
294,263,33,11,263,33,1,7,294,1,6596,118,05/26/2023
295,336,4,16,336,4,1,7,295,4,7556,80,05/29/2023
296,205,53,21,205,53,1,7,296,5,2747,98,06/01/2023
297,27,6,26,27,6,94,13,297,2,9309,93,06/20/2023
298,293,36,31,293,36,94,13,298,4,8529,113,06/23/2023
299,337,9,36,337,9,94,13,299,4,9230,81,06/29/2023
300,76,95,41,76,95,94,13,300,2,8023,92,06/30/2023
301,26,14,1,26,14,1,7,301,3,3324,117,04/15/2017
302,389,87,6,389,87,1,7,302,2,5620,115,01/06/2017
303,153,93,11,153,93,1,7,303,2,2211,105,10/03/2019
304,199,41,16,199,41,1,7,304,5,7234,90,05/14/2018
305,372,52,21,372,52,1,7,305,2,3686,84,08/11/2019
306,63,50,26,63,50,94,13,306,2,2181,84,03/21/2017
307,310,50,31,310,50,94,13,307,2,3601,102,01/07/2018
308,295,99,36,295,99,94,13,308,5,7795,96,01/23/2020
309,303,38,41,303,38,94,13,309,1,4279,108,06/19/2017
310,51,58,46,51,58,94,13,310,4,7753,110,03/10/2018
311,266,28,51,266,28,97,15,311,5,3547,108,09/11/2019
312,107,14,56,107,14,97,15,312,3,6656,83,12/12/2020
313,114,18,61,114,18,97,15,313,5,3123,80,12/22/2018
314,57,16,66,57,16,97,15,314,5,2785,99,05/25/2017
315,98,10,71,98,10,97,15,315,2,3070,83,10/16/2019
316,329,69,76,329,69,2,7,316,4,4222,89,07/28/2018
317,248,73,81,248,73,2,7,317,1,7787,107,02/24/2019
318,388,8,86,388,8,2,7,318,5,5033,100,02/22/2019
319,361,71,91,361,71,2,7,319,1,3890,83,01/11/2018
320,282,8,96,282,8,2,7,320,5,6823,110,10/12/2020
321,28,87,101,28,87,67,6,321,2,5109,104,10/24/2020
322,355,75,106,355,75,67,6,322,2,7931,92,12/01/2017
323,327,62,111,327,62,67,6,323,4,3813,100,02/21/2019
324,60,11,116,60,11,67,6,324,4,7025,110,09/19/2017
325,65,1,121,65,1,67,6,325,1,7113,108,12/05/2020
326,333,99,126,333,99,19,1,326,5,5210,87,08/04/2020
327,283,57,131,283,57,19,1,327,1,4807,118,06/15/2020
328,364,11,136,364,11,19,1,328,4,2987,104,06/20/2018
329,6,44,141,6,44,19,1,329,4,3261,94,03/18/2019
330,46,97,146,46,97,19,1,330,2,5822,82,04/25/2018
331,268,54,151,268,54,20,1,331,5,1537,104,11/28/2020
332,272,54,156,272,54,20,1,332,5,3285,83,01/04/2017
333,240,38,161,240,38,20,1,333,1,3789,101,07/09/2020
334,63,12,166,63,12,20,1,334,2,4526,84,03/26/2018
335,236,94,171,236,94,20,1,335,4,5993,99,07/10/2017
336,364,90,176,364,90,78,10,336,4,6177,104,03/26/2020
337,300,64,181,300,64,78,10,337,5,4022,109,06/19/2020
338,183,95,186,183,95,78,10,338,2,6093,109,08/08/2019
339,275,48,191,275,48,78,10,339,2,6576,112,11/05/2018
340,65,71,196,65,71,78,10,340,1,3125,108,01/02/2019
341,51,37,201,51,37,59,5,341,2,5689,110,08/11/2019
342,98,27,206,98,27,59,5,342,2,5709,83,05/19/2020
343,220,24,211,220,24,59,5,343,1,3544,83,03/13/2017
344,208,90,216,208,90,59,5,344,4,6068,119,11/27/2017
345,67,41,221,67,41,59,5,345,5,4267,113,03/08/2017
346,200,53,226,200,53,40,3,346,5,6716,81,12/15/2019
347,183,11,231,183,11,40,3,347,4,3667,109,05/02/2018
348,165,24,236,165,24,40,3,348,1,3933,85,09/19/2017
349,371,35,241,371,35,40,3,349,1,6752,119,04/04/2020
350,391,40,246,391,40,40,3,350,2,5245,120,07/26/2019
351,83,1,251,83,1,81,11,351,1,7765,98,03/26/2017
352,340,62,256,340,62,81,11,352,4,4599,96,01/27/2020
353,360,80,261,360,80,81,11,353,1,6279,116,12/01/2018
354,186,78,266,186,78,81,11,354,2,2605,109,10/03/2018
355,171,14,271,171,14,81,11,355,3,7098,105,08/09/2018
356,302,19,276,302,19,82,11,356,2,2636,111,10/08/2018
357,308,90,281,308,90,82,11,357,4,6897,113,12/18/2019
358,338,87,286,338,87,82,11,358,2,6310,84,07/27/2019
359,351,96,291,351,96,82,11,359,5,6947,87,03/03/2019
360,42,27,296,42,27,82,11,360,2,4967,93,10/23/2018
361,109,63,301,109,63,101,14,361,4,7151,82,10/18/2020
362,39,43,306,39,43,101,14,362,1,5917,81,05/04/2018
363,142,31,311,142,31,101,14,363,1,2057,118,10/20/2017
364,104,64,316,104,64,101,14,364,5,2428,96,07/12/2019
365,38,66,321,38,66,101,14,365,1,2999,117,02/19/2019
366,68,70,326,68,70,91,12,366,4,1294,96,03/12/2017
367,163,82,331,163,82,91,12,367,3,6044,109,12/10/2019
368,282,62,336,282,62,91,12,368,4,4916,110,10/08/2019
369,291,95,341,291,95,91,12,369,2,2996,82,03/27/2020
370,376,44,346,376,44,91,12,370,4,6059,114,11/18/2020
371,268,72,351,268,72,88,12,371,4,3375,104,05/25/2018
372,356,4,356,356,4,88,12,372,4,3434,93,05/02/2017
373,278,54,361,278,54,88,12,373,5,2233,96,04/05/2018
374,204,95,366,204,95,88,12,374,2,2501,82,01/25/2019
375,4,96,371,4,96,88,12,375,5,3572,103,03/18/2018
376,143,6,376,143,6,39,3,376,2,5447,85,05/09/2017
377,74,27,381,74,27,39,3,377,2,2722,86,10/02/2019
378,241,2,386,241,2,39,3,378,5,7560,103,12/23/2019
379,118,2,391,118,2,39,3,379,5,7321,89,06/23/2020
380,291,7,396,291,7,39,3,380,5,6830,82,11/21/2018
381,36,88,401,36,88,39,3,381,3,1472,92,03/11/2018
382,260,60,406,260,60,33,2,382,4,6815,114,10/14/2018
383,386,20,411,386,20,33,2,383,1,2545,109,08/09/2020
384,188,68,416,188,68,33,2,384,5,4523,88,07/14/2020
385,290,56,421,290,56,33,2,385,3,3671,97,04/25/2018
386,138,88,426,138,88,33,2,386,3,2221,85,01/21/2019
387,299,9,431,299,9,33,2,387,4,5052,82,12/28/2019
388,256,9,436,256,9,33,2,388,4,5858,104,09/23/2017
389,90,13,441,90,13,96,16,389,1,5319,96,06/23/2019
390,93,36,446,93,36,96,16,390,4,5158,98,08/18/2020
391,191,94,451,191,94,96,16,391,4,2123,111,04/22/2018
392,79,31,456,79,31,96,16,392,1,1387,99,07/17/2020
393,70,17,461,70,17,96,16,393,3,7801,83,02/14/2020
394,153,89,466,153,89,76,9,394,1,6568,105,06/20/2020
395,55,2,471,55,2,76,9,395,5,4418,87,04/21/2019
396,96,36,476,96,36,76,9,396,4,3689,86,02/20/2019
397,167,21,481,167,21,76,9,397,1,7896,106,02/04/2020
398,339,55,486,339,55,76,9,398,4,5802,98,04/09/2020
399,166,85,491,166,85,4,7,399,4,3061,114,09/10/2018
400,283,96,496,283,96,4,7,400,5,1977,118,10/03/2020
401,363,74,1,363,74,1,7,401,4,3351,82,04/28/2018
402,109,77,6,109,77,1,7,402,1,7281,82,03/23/2017
403,303,70,11,303,70,1,7,403,4,7723,108,11/22/2020
404,182,67,16,182,67,1,7,404,4,3746,119,02/15/2017
405,192,56,21,192,56,1,7,405,3,2995,111,02/15/2020
406,237,98,26,237,98,94,13,406,3,6275,90,10/02/2018
407,321,45,31,321,45,94,13,407,5,6899,93,05/26/2018
408,26,31,36,26,31,94,13,408,1,2946,117,06/21/2019
409,179,76,41,179,76,94,13,409,3,4316,113,10/03/2018
410,322,80,46,322,80,94,13,410,1,7275,82,08/17/2020
411,246,33,51,246,33,97,15,411,1,4057,112,07/10/2017
412,65,47,56,65,47,97,15,412,4,6777,108,01/06/2017
413,364,68,61,364,68,97,15,413,5,5998,104,01/28/2020
414,205,71,66,205,71,97,15,414,1,2307,98,03/08/2020
415,194,87,71,194,87,97,15,415,2,2886,108,08/22/2020
416,64,34,76,64,34,2,7,416,1,1929,87,09/11/2020
417,359,52,81,359,52,2,7,417,2,6250,82,02/28/2020
418,168,100,86,168,100,2,7,418,1,7305,109,05/15/2018
419,371,41,91,371,41,2,7,419,5,2590,119,11/04/2017
420,135,50,96,135,50,2,7,420,2,2844,92,11/14/2017
421,109,81,101,109,81,67,6,421,2,5918,82,08/07/2017
422,84,22,106,84,22,67,6,422,2,2995,88,01/26/2018
423,258,89,111,258,89,67,6,423,1,3231,99,11/06/2017
424,314,50,116,314,50,67,6,424,2,7110,81,07/09/2017
425,136,20,121,136,20,67,6,425,1,3844,97,11/04/2018
426,299,11,126,299,11,19,1,426,4,4834,82,10/04/2017
427,144,85,131,144,85,19,1,427,4,6174,115,12/09/2019
428,46,35,136,46,35,19,1,428,1,2573,82,08/15/2019
429,70,51,141,70,51,19,1,429,5,2415,83,11/07/2019
430,125,25,146,125,25,19,1,430,2,3563,101,10/12/2019
431,195,67,151,195,67,20,1,431,4,6200,85,11/23/2020
432,314,60,156,314,60,20,1,432,4,4099,81,05/24/2020
433,342,23,161,342,23,20,1,433,3,1289,85,12/22/2020
434,238,34,166,238,34,20,1,434,1,1402,98,05/23/2019
435,242,78,171,242,78,20,1,435,2,1762,107,12/14/2018
436,322,6,176,322,6,78,10,436,2,8008,82,05/18/2017
437,307,54,181,307,54,78,10,437,5,4257,81,05/28/2020
438,23,14,186,23,14,78,10,438,3,7498,90,12/24/2018
439,174,54,191,174,54,78,10,439,5,7552,95,11/01/2018
440,349,11,196,349,11,78,10,440,4,2373,106,12/19/2017
441,213,5,201,213,5,59,5,441,1,4638,108,04/19/2017
442,105,56,206,105,56,59,5,442,3,1922,99,10/22/2018
443,274,26,211,274,26,59,5,443,5,4612,112,10/22/2020
444,213,35,216,213,35,59,5,444,1,4848,108,12/10/2019
445,371,53,221,371,53,59,5,445,5,5760,119,02/25/2020
446,12,56,226,12,56,40,3,446,3,7692,101,05/28/2017
447,18,7,231,18,7,40,3,447,5,3511,115,07/27/2019
448,288,8,236,288,8,40,3,448,5,3850,96,04/01/2017
449,215,55,241,215,55,40,3,449,4,1296,118,06/17/2018
450,262,66,246,262,66,40,3,450,1,2929,106,02/08/2020
451,360,42,251,360,42,81,11,451,2,7451,116,04/06/2017
452,310,49,256,310,49,81,11,452,1,2105,102,02/19/2020
453,225,38,261,225,38,81,11,453,1,3705,87,12/24/2020
454,181,70,266,181,70,81,11,454,4,1663,99,05/16/2017
455,266,74,271,266,74,81,11,455,4,6958,108,11/15/2020
456,197,68,276,197,68,82,11,456,5,5522,120,08/23/2020
457,267,85,281,267,85,82,11,457,4,7502,104,08/16/2019
458,11,13,286,11,13,82,11,458,1,3246,88,11/20/2018
459,269,8,291,269,8,82,11,459,5,1465,104,11/11/2017
460,254,67,296,254,67,82,11,460,4,6131,113,05/09/2019
461,109,66,301,109,66,101,14,461,1,1482,82,01/09/2019
462,95,52,306,95,52,101,14,462,2,7602,96,07/02/2017
463,375,3,311,375,3,101,14,463,5,5341,110,12/02/2018
464,18,31,316,18,31,101,14,464,1,1778,115,10/22/2019
