395,12/02/2019
396,12/13/2019
397,01/09/2020
398,06/29/2020
399,07/10/2020
400,10/16/2020
401,10/09/2015
402,10/23/2015
403,11/01/2015
404,04/24/2016
405,05/27/2016
406,06/08/2016
407,09/21/2016
408,12/17/2016
409,12/22/2017
410,03/23/2018
411,04/16/2018
412,07/10/2018
413,08/12/2018
414,01/24/2019
415,02/26/2019
416,08/26/2019
417,10/13/2019
418,01/20/2020
419,02/06/2020
420,06/18/2020
421,06/27/2020
422,07/28/2020
423,08/25/2020
424,12/24/2020
425,03/03/2021
426,06/13/2016
427,09/12/2016
428,10/06/2016
429,11/13/2016
430,01/16/2017
431,01/18/2017
432,08/31/2017
433,10/30/2017
434,12/11/2017
435,01/03/2018
436,03/26/2018
437,04/17/2018
438,04/26/2018
439,01/05/2019
440,04/08/2019
441,05/10/2019
442,05/20/2019
443,06/11/2019
444,07/29/2019
445,08/11/2019
446,02/16/2020
447,04/12/2020
448,07/20/2020
449,11/14/2020
450,01/29/2021
451,03/30/2016
452,05/28/2016
453,08/05/2016
454,08/20/2016
455,10/26/2016
456,12/23/2016
457,02/06/2017
458,02/26/2017
459,04/02/2017
460,04/27/2017
461,05/14/2017
462,07/06/2017
463,07/23/2017
464,11/18/2017
465,05/11/2018
466,06/12/2018
467,01/01/2019
468,01/22/2019
469,02/24/2019
470,06/27/2019
471,10/15/2019
472,05/31/2020
473,06/05/2020
474,07/29/2020
475,12/02/2020
476,10/14/2015
477,05/15/2016
478,06/07/2016
479,11/23/2016
480,01/30/2017
481,02/06/2017
482,05/31/2017
483,11/10/2017
484,03/05/2018
485,04/27/2018
486,05/07/2018
487,10/19/2018
488,03/29/2019
489,09/24/2019
490,10/08/2019
491,12/30/2019
492,02/13/2020
493,10/16/2020
494,01/15/2021
495,02/01/2021
496,02/05/2021
497,02/15/2021
498,02/17/2021
499,03/02/2021
500,03/10/2021
501,10/03/2015
502,12/01/2015
503,02/28/2016
504,07/09/2016
505,12/11/2016
506,12/28/2016
507,02/03/2018
508,02/13/2018
509,06/05/2018
510,07/06/2018
511,09/06/2018
512,10/09/2018
513,10/15/2018
514,11/09/2018
515,12/14/2018
516,03/23/2019
517,07/19/2019
518,08/31/2019
519,01/27/2020
520,03/05/2020
521,03/23/2020
522,08/08/2020
523,09/06/2020
524,09/20/2020
525,10/17/2020
526,11/01/2015
527,12/01/2015
528,01/03/2016
529,02/22/2016
530,01/07/2017
531,07/02/2017
532,08/22/2017
533,01/11/2018
534,03/09/2018
535,07/20/2018
536,01/20/2019
537,07/07/2019
538,10/06/2019
539,10/15/2019
540,01/23/2020
541,03/04/2020
542,03/22/2020
543,04/06/2020
544,06/01/2020
545,06/02/2020
546,06/08/2020
547,12/01/2020
548,02/01/2021
549,02/06/2021
550,03/24/2021
551,12/09/2015
552,01/27/2016
553,02/26/2016
554,06/06/2016
555,09/26/2016
556,03/10/2017
557,07/30/2017
558,08/24/2017
559,10/04/2017
560,10/13/2017
561,04/19/2018
562,07/30/2018
563,11/13/2018
564,02/13/2019
565,07/25/2019
566,09/01/2019
567,11/05/2019
568,11/13/2019
569,12/22/2019
570,04/03/2020
571,04/14/2020
572,04/16/2020
573,06/17/2020
574,10/27/2020
575,03/28/2021
576,10/02/2015
577,10/30/2015
578,12/23/2015
579,04/14/2016
580,04/29/2016
581,05/05/2016
582,07/08/2016
583,12/15/2016
584,02/27/2017
585,01/12/2018
586,03/07/2018
587,08/22/2018
588,10/14/2018
589,12/08/2018
590,05/15/2019
591,05/31/2019
592,06/13/2019
593,07/28/2019
594,08/10/2019
595,08/30/2019
596,11/28/2019
597,01/05/2020
598,03/20/2020
599,04/12/2020
600,03/08/2021
601,10/11/2015
602,02/25/2016
603,03/28/2016
604,05/14/2016
605,10/02/2016
606,10/26/2016
607,12/15/2016
608,07/12/2017
609,09/24/2017
610,11/12/2017
611,12/13/2017
612,03/25/2018
613,07/28/2018
614,09/15/2018
615,12/10/2018
616,04/03/2019
617,06/04/2019
618,11/18/2019
619,11/27/2019
620,02/22/2020
621,05/15/2020
622,06/19/2020
623,09/08/2020
624,01/15/2021
625,01/25/2021
626,11/02/2015
627,06/05/2016
628,06/13/2016
629,10/02/2016
630,01/28/2017
631,03/03/2017
632,03/06/2017
633,07/21/2017
634,12/03/2017
635,12/17/2017
636,04/11/2018
637,05/17/2018
638,05/25/2018
639,08/20/2018
640,01/24/2019
641,02/09/2019
642,05/23/2019
643,10/05/2019
644,11/02/2019
645,12/13/2019
646,04/11/2020
647,06/13/2020
648,08/11/2020
649,10/22/2020
650,12/19/2020
651,05/24/2016
652,11/08/2016
653,01/22/2017
654,05/18/2017
655,12/04/2017
656,01/20/2018
657,02/10/2018
658,03/16/2018
659,05/06/2018
660,06/06/2018
661,01/28/2019
662,04/01/2019
663,04/27/2019
664,09/06/2019
665,12/15/2019
666,01/04/2020
667,02/15/2020
668,03/04/2020
669,04/19/2020
670,05/20/2020
671,07/01/2020
672,08/01/2020
673,09/01/2020
674,10/31/2020
675,12/27/2020
676,10/12/2015
677,04/12/2016
678,08/22/2016
679,12/19/2016
680,02/07/2017
681,05/14/2017
682,05/18/2017
683,01/25/2018
684,04/02/2018
685,04/06/2018
686,05/13/2018
687,06/24/2018
688,09/24/2018
689,11/16/2018
690,06/02/2019
691,08/17/2019
692,11/08/2019
693,03/02/2020
694,04/14/2020
695,08/02/2020
696,09/15/2020
697,10/02/2020
698,10/04/2020
699,02/03/2021
700,03/10/2021
701,04/14/2016
702,04/22/2016
703,11/22/2016
704,01/20/2017
705,10/30/2017
706,01/07/2018
707,04/07/2018
708,04/17/2018
709,06/12/2018
710,10/23/2018
711,11/20/2018
712,12/12/2018
713,01/07/2019
714,03/31/2019
715,04/02/2019
716,07/26/2019
717,10/16/2019
718,11/14/2019
719,02/17/2020
720,05/20/2020
721,06/06/2020
722,06/21/2020
723,08/12/2020
724,09/01/2020
725,03/02/2021
726,03/21/2016
727,01/29/2017
728,02/07/2017
729,04/03/2017
730,04/06/2017
731,04/20/2017
732,06/25/2017
733,08/26/2017
734,01/11/2018
735,05/13/2018
736,09/08/2018
737,09/29/2018
738,10/21/2018
739,05/06/2019
740,10/06/2019
741,12/19/2019
742,02/18/2020
743,02/25/2020
744,07/06/2020
745,07/20/2020
746,08/05/2020
747,09/15/2020
748,10/04/2020
749,03/04/2021
750,03/13/2021
751,01/06/2016
752,01/12/2016
753,06/20/2016
754,06/29/2016
755,10/03/2016
756,11/09/2016
757,02/16/2017
758,02/18/2017
759,11/05/2017
760,07/23/2018
761,11/23/2018
762,02/05/2019
763,05/13/2019
764,06/17/2019
765,11/01/2019
766,01/05/2020
767,01/11/2020
768,01/19/2020
769,03/31/2020
770,06/22/2020
771,08/15/2020
772,09/03/2020
773,09/19/2020
774,09/29/2020
775,12/23/2020
776,10/17/2015
777,03/03/2016
778,04/27/2016
779,09/22/2016
780,10/27/2016
781,01/16/2017
782,03/27/2017
783,04/01/2017
784,06/05/2017
785,12/23/2017
786,02/22/2018
787,04/12/2018
788,09/23/2018
789,12/06/2018
790,01/18/2019
791,03/08/2019
792,07/10/2019
793,07/25/2019
794,09/02/2019
795,02/06/2020
796,08/12/2020
797,10/07/2020
798,01/01/2021
799,02/06/2021
800,02/23/2021
801,10/30/2015
802,02/17/2016
803,09/12/2016
804,09/13/2016
805,09/21/2016
806,02/15/2017
807,06/28/2017
808,08/26/2017
809,09/20/2017
810,11/04/2017
811,01/23/2018
812,01/25/2018
813,02/03/2018
814,04/05/2018
815,08/01/2018
816,12/02/2018
817,12/29/2018
818,05/23/2019
819,07/06/2019
820,12/19/2019
821,12/25/2019
822,03/03/2020
823,04/05/2020
824,07/23/2020
825,09/11/2020
826,10/12/2015
827,12/20/2015
828,03/16/2016
829,06/29/2016
830,08/08/2016
831,11/18/2016
832,05/17/2017
833,07/05/2017
834,08/07/2017
835,08/30/2017
836,12/12/2017
837,12/23/2017
838,06/07/2018
839,07/05/2018
840,02/01/2019
841,02/14/2019
842,03/11/2019
843,04/02/2019
844,05/12/2019
845,05/14/2019
846,09/14/2019
847,11/11/2019
848,06/19/2020
849,10/01/2020
850,11/02/2020
851,12/21/2015
852,04/05/2016
853,10/05/2016
854,11/14/2016
855,12/02/2016
856,08/21/2017
857,09/28/2017
858,04/24/2018
859,06/25/2018
860,11/06/2018
861,02/01/2019
862,02/13/2019
863,04/01/2019
864,07/15/2019
865,08/12/2019
866,08/27/2019
867,12/01/2019
868,04/18/2020
869,08/21/2020
870,10/07/2020
871,11/02/2020
872,12/02/2020
873,01/18/2021
874,02/23/2021
875,03/03/2021
876,11/29/2015
877,12/05/2015
878,06/16/2016
879,09/04/2016
880,12/22/2016
881,02/17/2017
882,04/07/2017
883,04/18/2017
884,09/08/2017
885,03/05/2018
886,03/13/2018
887,06/10/2018
888,06/30/2018
889,08/10/2018
890,09/13/2018
891,10/14/2018
892,12/29/2018
893,04/08/2019
894,08/19/2019
895,12/23/2019
896,03/19/2020
897,06/15/2020
898,11/26/2020
899,01/09/2021
900,02/01/2021
901,02/09/2016
902,05/28/2016
903,06/11/2016
904,11/20/2016
905,01/18/2017
906,04/04/2017
907,08/02/2017
908,08/10/2017
909,01/07/2018
910,04/22/2018
911,04/25/2018
912,07/06/2018
913,07/10/2018
914,10/22/2018
915,10/31/2018
916,11/20/2018
917,11/30/2018
918,12/13/2018
919,01/04/2019
920,03/24/2019
921,04/20/2019
922,04/28/2019
923,03/22/2020
924,05/19/2020
925,10/08/2020
926,01/19/2016
927,03/20/2016
928,05/07/2016
929,08/11/2016
930,09/28/2016
931,10/29/2016
932,12/13/2016
933,04/11/2017
934,06/27/2017
935,10/14/2017
936,01/18/2018
937,05/08/2018
938,05/16/2018
939,06/03/2018
940,11/10/2018
941,12/06/2018
942,06/13/2019
943,06/16/2019
944,10/01/2019
945,10/18/2019
946,05/21/2020
947,06/09/2020
948,11/27/2020
949,11/30/2020
950,12/02/2020
