584,271,64,11,'5-4-2017','06-10-2017'
585,278,50,16,'23-9-2017','31-10-2017'
586,212,29,21,'14-9-2018','02-11-2018'
587,269,99,26,'19-3-2018','08-11-2018'
588,269,45,31,'23-7-2019','18-11-2019'
589,68,71,36,'21-4-2020','09-12-2020'
590,256,15,41,'28-1-2018','12-12-2018'
591,320,72,46,'5-8-2017','27-12-2017'
592,182,58,1,'20-2-2018','25-04-2018'
593,128,13,6,'9-1-2018','10-05-2018'
594,344,42,11,'25-7-2018','24-05-2018'
595,185,67,16,'27-8-2017','27-05-2017'
596,191,41,21,'7-8-2019','30-05-2019'
597,179,53,26,'15-10-2017','09-06-2017'
598,381,38,31,'9-2-2019','12-07-2019'
599,192,92,36,'28-10-2019','18-07-2019'
600,230,5,41,'10-9-2019','01-08-2019'
601,233,60,1,'5-10-2020','04-08-2020'
602,293,16,6,'28-11-2019','15-08-2019'
603,329,11,11,'21-7-2020','18-08-2020'
604,223,100,16,'21-8-2020','05-09-2020'
605,193,61,21,'19-2-2019','26-09-2019'
606,139,63,26,'11-4-2020','04-10-2020'
607,25,39,31,'26-12-2018','06-10-2018'
608,131,98,36,'23-6-2019','07-10-2019'
609,21,53,41,'19-12-2018','14-10-2018'
610,283,2,46,'24-6-2019','18-10-2019'
611,257,34,51,'10-12-2020','28-10-2020'
612,290,2,56,'21-2-2019','11-11-2019'
613,279,20,61,'24-6-2019','14-11-2019'
614,201,27,66,'28-8-2017','13-12-2017'
615,171,77,71,'10-7-2017','14-12-2017'
616,333,8,76,'6-8-2018','20-12-2018'
617,35,30,81,'14-7-2018','19-01-2018'
618,7,88,86,'19-12-2019','24-01-2019'
619,249,55,91,'7-6-2020','14-02-2020'
620,293,85,96,'27-2-2019','07-03-2019'
621,17,13,101,'28-9-2020','09-03-2020'
622,301,57,106,'4-7-2020','21-03-2020'
623,378,97,111,'10-1-2019','06-04-2019'
624,149,82,116,'25-7-2017','07-04-2017'
625,127,14,121,'3-4-2017','10-04-2017'
626,389,56,126,'8-11-2017','12-04-2017'
627,24,83,131,'3-11-2019','27-04-2019'
628,229,82,136,'12-8-2017','02-05-2017'
629,96,44,141,'16-2-2017','03-05-2017'
630,225,48,146,'28-6-2018','04-05-2018'
631,236,99,151,'26-4-2018','08-05-2018'
632,121,5,156,'9-3-2020','12-05-2020'
633,329,20,161,'17-2-2017','22-05-2017'
634,29,2,166,'27-7-2020','25-05-2020'
635,293,79,171,'3-9-2020','26-05-2020'
636,244,12,176,'4-8-2017','29-05-2017'
637,35,79,181,'1-6-2020','01-06-2020'
638,155,97,186,'16-2-2017','20-06-2017'
639,278,51,191,'9-7-2017','23-06-2017'
640,185,88,196,'1-2-2017','29-06-2017'
641,15,54,201,'3-7-2018','30-06-2018'
642,191,9,206,'4-12-2018','03-01-2018'
643,218,22,211,'20-4-2019','04-01-2019'
644,304,46,216,'12-8-2017','05-01-2017'
645,242,28,221,'10-5-2018','24-01-2018'
646,231,39,226,'18-11-2017','25-01-2017'
647,140,44,231,'17-10-2019','28-01-2019'
648,305,66,236,'16-8-2018','02-02-2018'
649,70,65,241,'6-11-2020','07-02-2020'
650,387,50,246,'7-6-2019','08-02-2019'
651,81,89,251,'23-3-2019','09-02-2019'
652,373,22,256,'27-11-2017','11-02-2017'
653,43,57,261,'12-2-2018','15-02-2018'
654,241,42,266,'6-10-2019','21-02-2019'
655,27,61,271,'15-11-2020','25-02-2020'
656,27,8,276,'13-11-2019','28-02-2019'
657,150,44,281,'25-11-2017','01-03-2017'
658,64,1,286,'27-9-2020','02-03-2020'
659,276,45,291,'22-4-2020','04-03-2020'
660,297,23,296,'27-1-2019','08-03-2019'
661,184,52,301,'24-4-2018','17-03-2018'
662,107,35,306,'12-8-2017','24-03-2017'
663,302,30,311,'27-8-2020','28-03-2020'
664,214,34,316,'24-7-2019','29-03-2019'
665,37,58,321,'26-11-2017','30-03-2017'
666,91,5,326,'22-2-2020','31-03-2020'
667,256,19,331,'16-3-2018','03-01-2018'
668,384,63,336,'18-2-2017','04-01-2017'
669,303,62,341,'12-9-2020','11-01-2020'
670,145,30,346,'20-5-2018','13-01-2018'
671,157,13,351,'21-2-2019','14-01-2019'
672,114,56,356,'17-8-2019','17-01-2019'
673,33,94,361,'16-10-2019','28-01-2019'
674,186,96,366,'11-7-2017','01-02-2017'
675,11,63,371,'14-9-2017','10-02-2017'
676,213,16,376,'27-3-2017','11-02-2017'
677,54,73,381,'26-12-2019','14-02-2019'
678,47,70,386,'3-9-2019','16-02-2019'
679,125,59,391,'1-5-2018','17-02-2018'
680,91,67,396,'2-1-2018','18-02-2018'
681,190,14,401,'1-1-2018','23-02-2018'
682,375,43,406,'3-8-2018','24-02-2018'
683,378,64,411,'8-3-2019','02-03-2019'
684,330,10,416,'26-1-2019','08-03-2019'
685,138,45,421,'28-4-2017','16-03-2017'
686,56,64,426,'28-8-2017','18-03-2017'
687,359,10,431,'25-9-2017','21-03-2017'
688,313,22,436,'16-8-2019','24-03-2019'
689,334,61,441,'7-7-2018','25-03-2018'
690,291,72,446,'19-5-2017','28-03-2017'
691,21,93,451,'11-9-2019','31-03-2019'
692,346,82,456,'9-10-2020','06-01-2020'
693,248,28,461,'3-5-2018','13-01-2018'
694,260,26,466,'6-9-2018','17-01-2018'
695,77,89,471,'9-11-2019','18-01-2019'
696,244,51,476,'1-9-2018','19-01-2018'
697,373,14,481,'22-8-2017','21-01-2017'
698,185,7,486,'1-10-2017','24-01-2017'
699,258,24,491,'12-7-2019','27-01-2019'
700,26,40,496,'12-9-2019','28-01-2019'
701,204,23,1,'26-11-2018','14-02-2018'
702,264,86,6,'6-3-2019','15-02-2019'
703,31,38,11,'28-3-2020','18-02-2020'
704,353,67,16,'8-9-2020','25-02-2020'
705,210,29,21,'17-7-2018','02-03-2018'
706,144,13,26,'3-3-2017','04-03-2017'
707,325,3,31,'19-9-2019','09-03-2019'
708,349,88,36,'12-7-2017','10-03-2017'
709,53,34,41,'3-6-2018','14-03-2018'
710,67,3,46,'10-10-2019','15-03-2019'
711,32,1,51,'27-8-2019','17-03-2019'
712,303,34,56,'21-4-2018','22-03-2018'
713,67,76,61,'18-2-2017','24-03-2017'
714,383,96,66,'1-9-2017','25-03-2017'
715,67,9,71,'21-11-2020','30-03-2020'
716,81,15,76,'12-11-2020','31-03-2020'
717,289,31,81,'16-3-2018','04-01-2018'
718,53,17,86,'9-3-2019','05-01-2019'
719,72,74,91,'21-8-2020','06-01-2020'
720,214,73,96,'24-6-2020','11-01-2020'
721,166,48,101,'9-12-2017','21-01-2017'
722,205,99,106,'14-10-2017','25-01-2017'
723,343,32,111,'24-11-2018','01-02-2018'
724,194,60,116,'26-1-2020','03-02-2020'
725,80,4,121,'20-7-2018','08-02-2018'
726,1,3,126,'5-5-2020','09-02-2020'
727,125,59,131,'18-7-2020','16-02-2020'
728,322,78,136,'26-4-2020','17-02-2020'
729,44,71,141,'23-2-2017','21-02-2017'
730,56,7,146,'25-2-2018','23-02-2018'
731,295,73,151,'20-12-2017','25-02-2017'
732,119,89,156,'15-6-2017','28-02-2017'
733,221,59,161,'21-5-2017','01-03-2017'
734,137,5,166,'18-2-2020','08-03-2020'
735,164,46,171,'15-10-2019','15-03-2019'
736,49,18,176,'10-6-2020','17-03-2020'
737,353,30,181,'1-3-2020','18-03-2020'
738,218,72,186,'5-5-2019','21-03-2019'
739,71,70,191,'16-11-2018','22-03-2018'
740,7,49,196,'2-11-2020','25-03-2020'
741,238,83,201,'27-4-2019','29-03-2019'
742,195,43,206,'22-8-2019','21-04-2019'
743,226,40,211,'12-8-2017','27-04-2017'
744,120,78,216,'11-8-2018','06-05-2018'
745,117,42,221,'11-3-2017','09-05-2017'
746,312,64,226,'4-12-2020','11-05-2020'
747,91,87,231,'2-1-2017','13-05-2017'
748,137,12,236,'25-9-2017','19-05-2017'
749,284,24,241,'3-1-2017','23-05-2017'
750,100,67,246,'13-12-2017','31-05-2017'
751,246,6,251,'23-3-2018','02-06-2018'
752,292,8,256,'1-12-2018','14-06-2018'
753,346,59,261,'3-10-2020','21-06-2020'
754,300,1,266,'3-10-2020','23-06-2020'
755,12,75,271,'18-2-2020','01-07-2020'
756,165,29,276,'25-2-2019','26-07-2019'
757,21,70,281,'27-1-2018','24-08-2018'
758,207,10,286,'2-5-2018','07-09-2018'
759,144,16,291,'3-5-2019','09-09-2019'
760,189,96,296,'7-8-2017','03-10-2017'
761,291,82,301,'10-3-2018','18-10-2018'
762,349,8,306,'19-2-2018','21-11-2018'
763,121,99,311,'3-6-2020','07-12-2020'
764,354,74,316,'14-1-2018','16-12-2018'
765,158,65,321,'7-2-2020','23-12-2020'
766,90,13,326,'28-2-2018','27-12-2018'
767,265,46,331,'10-12-2019','21-04-2019'
768,275,5,336,'4-5-2020','04-05-2020'
769,3,77,341,'26-7-2017','24-05-2017'
770,309,100,346,'13-10-2017','01-06-2017'
771,143,19,351,'14-1-2019','03-06-2019'
772,43,86,356,'18-4-2018','07-06-2018'
773,315,51,361,'27-1-2018','01-07-2018'
774,255,12,366,'3-3-2019','05-07-2019'
775,299,56,371,'15-5-2020','10-08-2020'
776,282,7,376,'8-8-2020','22-08-2020'
777,204,6,381,'6-1-2018','31-08-2018'
778,363,79,386,'13-10-2018','07-09-2018'
779,171,35,391,'21-7-2018','09-09-2018'
780,278,24,396,'27-5-2019','29-09-2019'
781,215,50,401,'6-3-2020','04-10-2020'
782,331,87,406,'4-1-2019','10-10-2019'
783,128,100,411,'28-10-2017','18-10-2017'
784,345,24,416,'2-5-2020','02-11-2020'
785,242,49,421,'3-12-2019','21-11-2019'
786,124,44,426,'20-2-2019','23-11-2019'
787,214,37,431,'19-11-2020','28-11-2020'
788,248,1,436,'18-10-2018','02-12-2018'
789,83,76,441,'22-10-2017','12-12-2017'
790,150,92,446,'10-11-2020','16-12-2020'
791,29,42,451,'25-4-2018','20-12-2018'
792,323,48,456,'10-2-2017','19-04-2017'
793,270,33,461,'2-3-2019','25-04-2019'
794,343,17,466,'24-9-2018','27-04-2018'
795,144,8,471,'2-3-2017','03-05-2017'
796,107,16,476,'19-11-2018','06-05-2018'
797,203,79,481,'28-8-2017','26-05-2017'
798,333,4,486,'13-5-2018','02-06-2018'
799,162,8,491,'10-8-2017','08-06-2017'
800,27,90,496,'2-12-2018','08-07-2018'
801,175,92,161,'6-11-2017','20-07-2017'
802,207,97,166,'15-5-2017','27-07-2017'
803,86,37,171,'10-10-2017','25-08-2017'
804,341,81,396,'25-2-2018','16-09-2018'
805,347,60,401,'8-5-2018','22-09-2018'
806,50,56,406,'15-3-2018','03-10-2018'
807,353,97,411,'5-6-2017','06-10-2017'
808,204,8,416,'12-9-2020','26-10-2020'
809,204,52,421,'4-4-2019','27-10-2019'
810,14,32,1,'23-4-2020','31-10-2020'
811,95,26,396,'10-8-2017','01-11-2017'
812,221,28,401,'27-2-2019','15-11-2019'
813,290,96,406,'8-8-2017','25-11-2017'
814,148,42,411,'27-6-2018','13-12-2018'
815,263,64,416,'13-7-2019','20-12-2019'
816,389,78,421,'25-3-2017','22-12-2017'
817,87,45,166,'7-12-2017','04-05-2017'
818,387,46,171,'9-8-2019','06-05-2019'
819,160,63,61,'20-2-2020','19-05-2020'
820,167,98,66,'2-10-2020','25-05-2020'
821,41,74,71,'24-5-2017','08-06-2017'
822,388,51,1,'10-7-2020','13-06-2020'
823,270,73,81,'8-5-2020','16-06-2020'
824,139,12,61,'27-4-2019','07-07-2019'
825,268,86,66,'25-8-2017','13-07-2017'
826,181,91,71,'21-4-2017','14-07-2017'
827,230,2,76,'6-12-2019','26-07-2019'
828,70,66,81,'20-9-2019','28-07-2019'
829,288,9,401,'10-10-2017','29-07-2017'
830,198,59,406,'10-12-2018','10-08-2018'
831,278,26,411,'10-3-2020','12-08-2020'
832,253,16,416,'7-4-2019','26-08-2019'
833,73,37,421,'17-7-2020','02-09-2020'
834,211,80,171,'27-10-2017','15-09-2017'
835,2,32,61,'9-1-2017','14-10-2017'
836,60,72,66,'2-2-2019','18-10-2019'
837,49,36,71,'3-12-2017','25-10-2017'
838,337,15,76,'2-1-2017','04-11-2017'
839,194,21,81,'6-2-2017','22-11-2017'
840,26,49,441,'24-4-2017','06-12-2017'
841,189,28,446,'3-4-2020','07-12-2020'
842,40,85,1,'6-3-2019','26-04-2019'
843,53,4,61,'23-5-2019','06-06-2019'
844,390,95,66,'3-1-2020','13-06-2020'
845,285,11,71,'26-1-2018','16-06-2018'
846,184,3,76,'4-8-2018','28-06-2018'
847,327,5,81,'1-5-2017','11-07-2017'
848,224,29,61,'2-4-2017','12-07-2017'
849,156,18,66,'17-1-2020','20-07-2020'
850,10,69,71,'22-5-2018','29-07-2018'
851,110,94,76,'4-1-2020','02-08-2020'
852,209,33,81,'9-6-2018','09-08-2018'
853,143,99,1,'21-12-2017','17-08-2017'
854,50,64,6,'14-7-2019','18-08-2019'
855,115,48,436,'17-7-2017','29-08-2017'
856,164,33,441,'17-8-2017','01-09-2017'
857,219,76,446,'26-10-2019','16-09-2019'
858,201,61,61,'23-12-2019','05-10-2019'
859,308,8,66,'17-8-2020','07-10-2020'
860,82,74,71,'9-3-2020','27-10-2020'
861,65,98,76,'13-9-2017','01-11-2017'
862,392,72,81,'28-11-2020','14-11-2020'
863,158,74,6,'3-10-2019','24-11-2019'
864,155,78,61,'27-9-2020','02-12-2020'
865,322,11,66,'18-9-2019','19-12-2019'
866,379,51,71,'18-1-2019','22-12-2019'
867,118,86,76,'13-8-2019','04-05-2019'
868,304,12,81,'19-9-2019','27-05-2019'
869,181,32,441,'6-6-2019','01-06-2019'
870,60,37,446,'1-10-2017','09-06-2017'
871,46,96,6,'11-9-2017','17-06-2017'
872,92,18,1,'6-3-2020','27-06-2020'
873,169,98,61,'24-4-2019','06-07-2019'
874,13,38,66,'18-7-2019','11-07-2019'
875,335,60,71,'17-6-2017','12-07-2017'
876,225,63,76,'11-10-2019','13-07-2019'
877,301,53,81,'19-5-2020','25-07-2020'
878,106,50,1,'24-4-2019','10-08-2019'
879,242,19,61,'8-8-2019','29-08-2019'
880,363,76,66,'8-9-2020','05-09-2020'
881,90,42,71,'5-9-2019','20-09-2019'
882,73,39,76,'1-2-2018','21-09-2018'
883,131,36,81,'5-11-2020','23-09-2020'
884,174,12,11,'20-9-2019','06-10-2019'
885,10,39,16,'5-5-2017','31-10-2017'
886,305,54,21,'1-12-2019','02-11-2019'
887,142,69,26,'7-11-2017','08-11-2017'
888,47,35,31,'6-3-2020','18-11-2020'
889,375,9,36,'25-11-2017','09-12-2017'
890,378,6,41,'14-8-2019','12-12-2019'
891,60,58,46,'27-9-2020','27-12-2020'
892,26,95,1,'25-9-2020','25-04-2020'
893,148,45,6,'4-6-2017','10-05-2017'
894,86,55,11,'25-11-2018','24-05-2018'
895,101,9,16,'27-10-2018','27-05-2018'
896,47,40,21,'3-12-2018','30-05-2018'
897,375,6,26,'15-10-2020','09-06-2020'
898,121,45,31,'2-3-2020','12-07-2020'
899,2,20,36,'2-8-2018','18-07-2018'
900,348,7,41,'24-8-2019','01-08-2019'
901,248,23,1,'17-12-2020','04-08-2020'
902,201,62,6,'19-6-2020','15-08-2020'
903,384,73,11,'6-3-2017','18-08-2017'
904,226,77,16,'13-10-2019','05-09-2019'
905,11,76,21,'20-10-2018','26-09-2018'
906,340,40,26,'27-3-2019','04-10-2019'
907,111,59,31,'19-4-2018','06-10-2018'
908,109,5,36,'1-10-2020','07-10-2020'
909,55,53,41,'5-9-2018','14-10-2018'
910,192,11,46,'3-2-2020','18-10-2020'
911,382,10,51,'9-8-2018','28-10-2018'
912,380,29,56,'17-9-2017','11-11-2017'
913,122,17,61,'5-6-2017','14-11-2017'
914,169,81,66,'3-10-2018','13-12-2018'
915,78,92,71,'20-9-2020','14-12-2020'
916,322,41,76,'7-4-2018','20-12-2018'
917,371,97,81,'17-8-2019','19-01-2019'
918,207,26,86,'2-2-2018','24-01-2018'
919,198,50,91,'3-10-2018','14-02-2018'
920,374,75,96,'2-11-2017','07-03-2017'
921,289,47,101,'23-12-2020','09-03-2020'
922,388,68,106,'16-10-2018','21-03-2018'
923,17,48,111,'19-3-2019','06-04-2019'
924,282,82,116,'7-1-2019','07-04-2019'
925,340,82,121,'6-8-2020','10-04-2020'
926,109,19,126,'9-3-2019','12-04-2019'
927,69,97,131,'22-3-2020','27-04-2020'
928,48,38,136,'28-8-2020','02-05-2020'
929,130,32,141,'2-9-2019','03-05-2019'
930,45,57,146,'21-7-2017','04-05-2017'
931,178,51,151,'4-10-2019','08-05-2019'
932,60,55,156,'18-4-2019','12-05-2019'
933,7,66,161,'4-2-2019','22-05-2019'
934,32,19,166,'17-7-2020','25-05-2020'
935,295,67,171,'8-12-2018','26-05-2018'
936,21,39,176,'16-9-2020','29-05-2020'
937,244,72,181,'12-5-2018','01-06-2018'
938,155,75,186,'14-9-2020','20-06-2020'
939,184,89,191,'14-3-2020','23-06-2020'
940,392,12,196,'10-7-2020','29-06-2020'
941,162,100,201,'22-7-2020','30-06-2020'
942,181,34,206,'19-6-2018','03-01-2018'
943,155,12,211,'1-7-2018','04-01-2018'
944,168,7,216,'19-12-2019','05-01-2019'
945,307,16,221,'28-11-2018','24-01-2018'
946,98,27,226,'5-2-2020','25-01-2020'
947,149,91,231,'24-8-2020','28-01-2020'
948,157,16,236,'4-8-2020','02-02-2020'
949,302,95,241,'12-3-2019','07-02-2019'
950,229,34,246,'20-1-2020','08-02-2020'
951,92,3,251,'18-10-2017','09-02-2017'
952,391,64,256,'14-9-2020','11-02-2020'
953,189,96,261,'21-3-2018','15-02-2018'
954,339,68,266,'5-8-2017','21-02-2017'
955,368,42,271,'14-5-2019','25-02-2019'
956,220,5,276,'24-11-2017','28-02-2017'
957,319,42,281,'12-3-2017','01-03-2017'
958,341,11,286,'13-3-2020','02-03-2020'
959,367,97,291,'27-2-2019','04-03-2019'
960,386,18,296,'4-12-2020','08-03-2020'
961,83,71,301,'25-1-2019','17-03-2019'
962,227,38,306,'24-5-2017','24-03-2017'
963,240,98,311,'25-8-2019','28-03-2019'
964,74,53,316,'8-12-2020','29-03-2020'
965,134,77,321,'3-1-2017','30-03-2017'
966,2,71,326,'8-5-2018','31-03-2018'
967,286,30,331,'8-4-2017','03-01-2017'
968,87,48,336,'6-4-2020','04-01-2020'
969,243,95,341,'7-6-2018','11-01-2018'
970,104,24,346,'15-9-2018','13-01-2018'
971,181,43,351,'15-8-2019','14-01-2019'
972,274,55,356,'13-4-2020','17-01-2020'
973,204,94,361,'20-12-2020','28-01-2020'
974,73,46,366,'1-4-2020','01-02-2020'
975,22,51,371,'14-2-2018','10-02-2018'
976,150,92,376,'5-7-2017','11-02-2017'
977,134,80,381,'26-4-2019','14-02-2019'
978,389,75,386,'16-12-2018','16-02-2018'
979,285,37,391,'6-7-2020','17-02-2020'
980,376,96,396,'10-7-2020','18-02-2020'
981,171,57,401,'8-12-2019','23-02-2019'
982,266,4,406,'11-5-2019','24-02-2019'
983,134,6,411,'9-4-2019','02-03-2019'
984,165,81,416,'13-2-2017','08-03-2017'
985,288,90,421,'5-1-2019','16-03-2019'
986,285,30,426,'18-6-2017','18-03-2017'
987,307,18,431,'5-2-2020','21-03-2020'
988,104,46,436,'14-2-2020','24-03-2020'
989,165,73,441,'8-8-2019','25-03-2019'
990,247,29,446,'26-9-2017','28-03-2017'
991,387,63,451,'6-12-2020','31-03-2020'
992,315,93,456,'2-4-2018','06-01-2018'
993,252,57,461,'9-6-2019','13-01-2019'
994,44,67,466,'7-6-2018','17-01-2018'
995,106,23,471,'13-2-2020','18-01-2020'
996,222,21,476,'11-8-2020','19-01-2020'
997,4,85,481,'6-8-2018','21-01-2018'
998,323,94,486,'28-10-2017','24-01-2017'
999,373,18,491,'2-11-2019','27-01-2019'
1000,376,34,496,'10-2-2017','28-01-2017'
1001,16,34,1,'25-9-2017','14-02-2017'
1002,256,39,6,'12-3-2018','15-02-2018'
1003,197,25,11,'20-6-2018','18-02-2018'
1004,183,81,16,'9-9-2017','25-02-2017'
1005,257,88,21,'3-6-2018','02-03-2018'
1006,90,58,26,'24-9-2019','04-03-2019'
1007,114,63,31,'11-6-2018','09-03-2018'
1008,345,83,36,'25-10-2017','10-03-2017'
1009,133,50,41,'11-11-2018','14-03-2018'
1010,302,54,46,'4-3-2019','15-03-2019'
1011,286,2,51,'18-12-2017','17-03-2017'
1012,257,61,56,'8-2-2019','22-03-2019'
1013,215,6,61,'16-9-2020','24-03-2020'
1014,87,79,66,'20-7-2017','25-03-2017'
1015,223,67,71,'14-6-2017','30-03-2017'
1016,187,1,76,'24-4-2020','31-03-2020'
1017,146,15,81,'1-10-2020','04-01-2020'
1018,244,14,86,'16-5-2020','05-01-2020'
1019,336,26,91,'14-1-2018','06-01-2018'
1020,258,81,96,'22-11-2019','11-01-2019'
1021,136,54,101,'20-3-2018','21-01-2018'
1022,306,22,106,'19-11-2017','25-01-2017'
1023,198,76,111,'12-12-2020','01-02-2020'
1024,202,100,116,'7-11-2018','03-02-2018'
1025,206,33,121,'21-3-2018','08-02-2018'
1026,149,87,126,'25-5-2017','09-02-2017'
1027,116,61,131,'8-4-2020','16-02-2020'
1028,250,41,136,'16-1-2017','17-02-2017'
1029,178,37,141,'16-8-2018','21-02-2018'
1030,228,29,146,'26-1-2019','23-02-2019'
1031,233,11,151,'4-5-2019','25-02-2019'
1032,245,57,156,'1-12-2019','28-02-2019'
1033,77,10,161,'23-12-2019','01-03-2019'
1034,274,46,166,'12-5-2019','08-03-2019'
1035,79,8,171,'26-5-2020','15-03-2020'
1036,89,94,176,'26-10-2017','17-03-2017'
1037,235,96,181,'14-7-2020','18-03-2020'
1038,347,95,186,'7-4-2017','21-03-2017'
1039,8,79,191,'25-6-2017','22-03-2017'
1040,126,90,196,'12-3-2019','25-03-2019'
1041,190,74,201,'9-2-2017','29-03-2017'
1042,283,19,206,'16-1-2018','21-04-2018'
1043,162,91,211,'9-8-2019','27-04-2019'
1044,391,23,216,'15-12-2019','06-05-2019'
1045,67,34,221,'8-1-2018','09-05-2018'
1046,177,48,226,'14-4-2017','11-05-2017'
1047,347,37,231,'24-2-2017','13-05-2017'
1048,36,25,236,'15-5-2020','19-05-2020'
1049,286,28,241,'25-2-2019','23-05-2019'
1050,125,6,246,'6-3-2018','31-05-2018'
1051,239,74,251,'16-12-2018','02-06-2018'
1052,18,41,256,'10-8-2020','14-06-2020'
1053,87,55,261,'10-6-2017','21-06-2017'
1054,384,37,266,'1-6-2020','23-06-2020'
1055,368,31,271,'28-5-2018','01-07-2018'
1056,151,33,276,'12-9-2019','26-07-2019'
1057,239,90,281,'17-10-2020','24-08-2020'
1058,275,46,286,'3-3-2019','07-09-2019'
1059,65,49,291,'10-4-2018','09-09-2018'
1060,172,43,296,'8-10-2017','03-10-2017'
1061,353,46,301,'14-2-2020','18-10-2020'
1062,235,41,306,'15-9-2019','21-11-2019'
1063,369,4,311,'22-3-2017','07-12-2017'
1064,29,76,316,'12-12-2017','16-12-2017'
1065,54,38,321,'22-6-2020','23-12-2020'
1066,94,21,326,'14-5-2018','27-12-2018'
1067,335,44,331,'28-8-2020','21-04-2020'
1068,294,61,336,'4-9-2017','04-05-2017'
1069,72,47,341,'14-3-2020','24-05-2020'
1070,361,42,346,'28-7-2020','01-06-2020'
1071,306,62,351,'16-3-2018','03-06-2018'
1072,73,47,356,'4-8-2019','07-06-2019'
1073,59,96,361,'3-10-2017','01-07-2017'
1074,191,42,366,'6-10-2017','05-07-2017'
1075,31,7,371,'1-11-2020','10-08-2020'
1076,376,60,376,'9-10-2020','22-08-2020'
1077,72,90,381,'25-5-2017','31-08-2017'
1078,169,64,386,'25-12-2018','07-09-2018'
1079,375,52,391,'27-12-2018','09-09-2018'
1080,298,82,396,'22-3-2018','29-09-2018'
1081,154,95,401,'6-12-2019','04-10-2019'
1082,244,55,406,'25-11-2017','10-10-2017'
1083,265,83,411,'16-10-2017','18-10-2017'
1084,338,38,416,'17-9-2018','02-11-2018'
1085,229,5,421,'9-8-2017','21-11-2017'
1086,123,21,426,'19-7-2020','23-11-2020'
1087,381,80,431,'24-5-2020','28-11-2020'
1088,129,14,436,'14-10-2019','02-12-2019'
1089,250,69,441,'11-12-2018','12-12-2018'
1090,276,34,446,'4-2-2018','16-12-2018'
1091,293,9,451,'21-8-2018','20-12-2018'
1092,365,83,456,'27-11-2020','19-04-2020'
1093,364,66,461,'21-10-2019','25-04-2019'
1094,244,46,466,'2-5-2018','27-04-2018'
1095,138,77,471,'4-10-2017','03-05-2017'
1096,135,72,476,'25-6-2017','06-05-2017'
1097,236,27,481,'20-8-2017','26-05-2017'
1098,9,39,486,'12-7-2019','02-06-2019'
1099,256,98,491,'26-4-2018','08-06-2018'
1100,108,13,496,'24-9-2017','08-07-2017'
1101,140,85,161,'3-6-2018','20-07-2018'
1102,350,19,166,'21-10-2020','27-07-2020'
1103,130,86,171,'28-10-2020','25-08-2020'
1104,245,20,396,'20-1-2017','16-09-2017'
1105,222,73,401,'8-12-2018','22-09-2018'
1106,7,73,406,'17-5-2017','03-10-2017'
1107,373,70,411,'22-8-2017','06-10-2017'
1108,68,44,416,'3-2-2019','26-10-2019'
1109,361,85,421,'19-3-2017','27-10-2017'
1110,276,88,1,'4-5-2019','31-10-2019'
1111,81,52,396,'27-8-2020','01-11-2020'
1112,378,88,401,'6-10-2019','15-11-2019'
1113,173,43,406,'2-4-2020','25-11-2020'
1114,348,12,411,'28-2-2017','13-12-2017'
1115,68,63,416,'17-3-2018','20-12-2018'
1116,204,84,421,'15-2-2019','22-12-2019'
1117,115,64,166,'10-1-2017','04-05-2017'
1118,54,36,171,'8-12-2019','06-05-2019'
1119,297,39,61,'28-7-2020','19-05-2020'
1120,159,53,66,'15-4-2020','25-05-2020'
1121,73,50,71,'20-7-2020','08-06-2020'
1122,112,76,1,'28-7-2020','13-06-2020'
1123,76,74,81,'16-9-2017','16-06-2017'
1124,145,74,61,'18-7-2019','07-07-2019'
1125,248,23,66,'1-12-2020','13-07-2020'
1126,62,60,71,'21-4-2020','14-07-2020'
1127,253,24,76,'14-12-2019','26-07-2019'
1128,260,41,81,'10-8-2019','28-07-2019'
1129,363,92,401,'5-9-2017','29-07-2017'
1130,158,44,406,'28-2-2018','10-08-2018'
1131,214,15,411,'24-1-2017','12-08-2017'
1132,251,94,416,'19-12-2018','26-08-2018'
1133,173,92,421,'9-2-2019','02-09-2019'
1134,331,21,171,'5-4-2018','15-09-2018'
1135,11,30,61,'19-2-2019','14-10-2019'
1136,93,13,66,'13-9-2020','18-10-2020'
1137,115,73,71,'26-3-2019','25-10-2019'
1138,247,13,76,'15-5-2018','04-11-2018'
1139,184,29,81,'4-10-2017','22-11-2017'
1140,344,49,441,'2-3-2018','06-12-2018'
1141,195,25,446,'12-2-2017','07-12-2017'
1142,7,45,1,'16-3-2018','26-04-2018'
1143,38,5,61,'24-3-2020','06-06-2020'
1144,124,5,66,'25-9-2017','13-06-2017'
1145,145,25,71,'28-10-2019','16-06-2019'
1146,164,13,76,'5-7-2018','28-06-2018'
1147,102,90,81,'2-6-2017','11-07-2017'
1148,129,73,61,'28-11-2018','12-07-2018'
1149,97,51,66,'14-10-2018','20-07-2018'
1150,18,8,71,'3-7-2017','29-07-2017'
1151,274,57,76,'6-11-2018','02-08-2018'
1152,132,44,81,'25-1-2019','09-08-2019'
1153,51,53,1,'23-10-2018','17-08-2018'
1154,304,52,6,'15-3-2018','18-08-2018'
1155,72,82,436,'6-8-2017','29-08-2017'
1156,141,98,441,'17-2-2018','01-09-2018'
1157,375,32,446,'7-5-2019','16-09-2019'
1158,145,69,61,'14-11-2017','05-10-2017'
1159,392,99,66,'7-5-2019','07-10-2019'
