1143,1143,2,6683,8053
1144,1144,1,4177,5033
1145,1145,2,4292,5172
1146,1146,2,5505,6633
1147,1147,2,5971,7194
1148,1148,1,4983,6004
1149,1149,1,4277,5154
1150,1150,1,2561,3086
1151,1151,2,3398,4095
1152,1152,2,5610,6760
1153,1153,1,1979,2385
1154,1154,2,3334,4018
1155,1155,2,2259,2722
1156,1156,1,4910,5916
1157,1157,2,4738,5709
1158,1158,2,7391,8905
1159,1159,2,2516,3032
1160,1160,1,2865,3453
1161,1161,1,5198,6263
1162,1162,1,5245,6320
1163,1163,2,6507,7840
1164,1164,2,5194,6259
1165,1165,1,2785,3356
1166,1166,2,1136,1369
1167,1167,2,1167,1407
1168,1168,2,7190,8663
1169,1169,1,1688,2034
1170,1170,1,5517,6648
1171,1171,2,5420,6531
1172,1172,2,6638,7998
1173,1173,2,1364,1644
1174,1174,1,5708,6878
1175,1175,1,3705,4465
1176,1176,2,4389,5289
1177,1177,1,3418,4119
1178,1178,2,2878,3468
1179,1179,2,7167,8636
1180,1180,1,4823,5811
1181,1181,1,1238,1492
1182,1182,1,1181,1423
1183,1183,1,2518,3034
1184,1184,2,5990,7218
1185,1185,2,5165,6224
1186,1186,2,3861,4652
1187,1187,1,5705,6874
1188,1188,1,2848,3432
1189,1189,2,5888,7094
1190,1190,2,2394,2885
1191,1191,1,4810,5796
1192,1192,2,5971,7194
1193,1193,2,4366,5261
1194,1194,1,1586,1912
1195,1195,2,7699,9277
1196,1196,1,5993,7221
1197,1197,2,5788,6974
1198,1198,2,1679,2023
1199,1199,2,5584,6728
1200,1200,2,3499,4216
1201,1201,2,2855,3440
1202,1202,2,5503,6631
1203,1203,2,6494,7825
1204,1204,2,5939,7156
1205,1205,1,7103,8559
1206,1206,2,2477,2985
1207,1207,2,7392,8907
1208,1208,2,1281,1544
1209,1209,1,1516,1827
1210,1210,1,7328,8830
1211,1211,2,6048,7287
1212,1212,1,6693,8065
1213,1213,1,2902,3497
1214,1214,1,4648,5601
1215,1215,2,3125,3766
1216,1216,2,6689,8060
1217,1217,2,1763,2125
1218,1218,1,7946,9574
1219,1219,2,5015,6043
1220,1220,2,1222,1473
1221,1221,1,1711,2062
1222,1222,1,3898,4697
1223,1223,1,1830,2205
1224,1224,1,1056,1273
1225,1225,2,3785,4561
1226,1226,1,5006,6032
1227,1227,2,7841,9447
1228,1228,1,2514,3030
1229,1229,1,1091,1315
1230,1230,2,7882,9497
1231,1231,2,3970,4784
1232,1232,1,3463,4173
1233,1233,2,6540,7880
1234,1234,1,2823,3402
1235,1235,2,5270,6350
1236,1236,2,4529,5457
1237,1237,2,4154,5006
1238,1238,1,5087,6130
1239,1239,1,4171,5026
1240,1240,2,5325,6416
1241,1241,1,6591,7942
1242,1242,2,3291,3966
1243,1243,2,2192,2642
1244,1244,2,5044,6078
1245,1245,2,1093,1318
1246,1246,1,6668,8034
1247,1247,2,6580,7928
1248,1248,2,6718,8094
1249,1249,2,7128,8589
1250,1250,2,6075,7320
1251,1251,1,6727,8106
1252,1252,1,5014,6042
1253,1253,2,5529,6662
1254,1254,2,7591,9146
1255,1255,2,6630,7989
1256,1256,1,6875,8284
1257,1257,2,7153,8619
1258,1258,2,4408,5311
1259,1259,1,3218,3878
1260,1260,2,3723,4486
1261,1261,2,3996,4815
1262,1262,1,3090,3723
1263,1263,2,5643,6799
1264,1264,2,4862,5859
1265,1265,2,1313,1582
1266,1266,1,1091,1315
1267,1267,2,1378,1661
1268,1268,1,6737,8117
1269,1269,2,7343,8848
1270,1270,1,3807,4587
1271,1271,1,7267,8756
1272,1272,2,4107,4949
1273,1273,2,7938,9564
1274,1274,1,2538,3058
1275,1275,2,2418,2914
1276,1276,2,4802,5786
1277,1277,1,2646,3188
1278,1278,2,1355,1633
1279,1279,2,6734,8114
1280,1280,2,1379,1662
1281,1281,1,2838,3420
1282,1282,2,2514,3030
1283,1283,1,1997,2407
1284,1284,2,6051,7291
1285,1285,2,8005,9645
1286,1286,1,4864,5861
1287,1287,2,7654,9222
1288,1288,2,5268,6348
1289,1289,2,2308,2781
1290,1290,2,2551,3074
1291,1291,1,7895,9513
1292,1292,1,3050,3675
1293,1293,2,4919,5927
1294,1294,1,5522,6654
1295,1295,2,6631,7990
1296,1296,1,5147,6202
1297,1297,2,2157,2599
1298,1298,1,7416,8935
1299,1299,1,3895,4693
1300,1300,1,7711,9291
1301,1301,1,2191,2640
1302,1302,1,5390,6494
1303,1303,1,2195,2645
1304,1304,2,5960,7181
1305,1305,2,1603,1932
1306,1306,2,7864,9475
1307,1307,2,5819,7012
1308,1308,2,7154,8620
1309,1309,2,2266,2731
1310,1310,2,4631,5580
1311,1311,2,6045,7284
1312,1312,2,7145,8609
1313,1313,1,6454,7776
1314,1314,1,3753,4522
1315,1315,2,7806,9405
1316,1316,1,7251,8737
1317,1317,2,4819,5807
1318,1318,1,4575,5513
1319,1319,1,5561,6701
1320,1320,1,2356,2839
1321,1321,1,2636,3177
1322,1322,1,2504,3018
1323,1323,1,7918,9540
1324,1324,2,3018,3637
1325,1325,1,5001,6026
1326,1326,2,6060,7302
1327,1327,1,7138,8600
1328,1328,1,2804,3379
1329,1329,2,7509,9048
1330,1330,2,4955,5971
1331,1331,1,5552,6690
1332,1332,2,4245,5115
1333,1333,2,2717,3274
1334,1334,2,7486,9020
1335,1335,2,6536,7875
1336,1336,2,5575,6718
1337,1337,2,2027,2443
1338,1338,1,6719,8096
1339,1339,1,6358,7661
1340,1340,2,7999,9638
1341,1341,1,4408,5311
1342,1342,1,3199,3855
1343,1343,1,7855,9464
1344,1344,2,7652,9220
1345,1345,2,3516,4237
1346,1346,2,7489,9024
1347,1347,1,6498,7829
1348,1348,2,5654,6813
1349,1349,2,3859,4650
1350,1350,2,1058,1275
1351,1351,1,3073,3703
1352,1352,2,4188,5046
1353,1353,1,1840,2217
1354,1354,2,5993,7221
1355,1355,1,3955,4766
1356,1356,2,2592,3124
1357,1357,1,2437,2937
1358,1358,2,2425,2922
1359,1359,1,6244,7523
1360,1360,2,2276,2743
1361,1361,2,5155,6211
1362,1362,2,3095,3729
1363,1363,1,6356,7658
1364,1364,2,7548,9095
1365,1365,1,5982,7208
1366,1366,2,2441,2942
1367,1367,1,7018,8456
1368,1368,2,7094,8547
1369,1369,1,7240,8723
1370,1370,1,1491,1797
1371,1371,2,4552,5485
1372,1372,1,3332,4015
1373,1373,1,6200,7470
1374,1374,2,6477,7804
1375,1375,1,6607,7961
1376,1376,2,3308,3986
1377,1377,2,3709,4469
1378,1378,2,5736,6912
1379,1379,1,6474,7800
1380,1380,1,2522,3039
1381,1381,2,1185,1428
1382,1382,2,3650,4398
1383,1383,1,1782,2148
1384,1384,1,7752,9340
1385,1385,2,2956,3562
1386,1386,2,5537,6672
1387,1387,2,1962,2364
1388,1388,1,5567,6708
1389,1389,1,7870,9483
1390,1390,1,6736,8116
1391,1391,2,2214,2668
1392,1392,1,4355,5247
1393,1393,2,7460,8989
1394,1394,1,7219,8698
1395,1395,2,6664,8030
1396,1396,2,2811,3387
1397,1397,1,3176,3827
1398,1398,2,6625,7983
1399,1399,2,3901,4700
1400,1400,2,5696,6863
1401,1401,1,7203,8679
1402,1402,1,7180,8651
1403,1403,1,3069,3698
1404,1404,2,8002,9641
1405,1405,1,1318,1588
1406,1406,2,7482,9015
1407,1407,1,4272,5148
1408,1408,1,2822,3401
1409,1409,2,3280,3953
1410,1410,2,4745,5718
1411,1411,1,5302,6389
1412,1412,1,2247,2708
1413,1413,1,2961,3568
1414,1414,1,3901,4700
1415,1415,2,1197,1443
1416,1416,1,6907,8322
1417,1417,1,6120,7374
1418,1418,1,1446,1743
1419,1419,1,4650,5603
1420,1420,2,7853,9462
1421,1421,1,2074,2499
1422,1422,1,6122,7377
1423,1423,1,4990,6013
1424,1424,1,2585,3115
1425,1425,1,3794,4572
1426,1426,2,7592,9147
1427,1427,1,4295,5175
1428,1428,1,5187,6250
1429,1429,1,4901,5905
1430,1430,2,7349,8855
1431,1431,1,2256,2719
1432,1432,1,5957,7178
1433,1433,2,2261,2725
1434,1434,1,2934,3536
1435,1435,2,2555,3079
1436,1436,1,7607,9166
1437,1437,2,7012,8449
1438,1438,1,2355,2838
1439,1439,2,2573,3101
1440,1440,2,5541,6677
1441,1441,1,7856,9466
1442,1442,1,7794,9391
1443,1443,1,7318,8818
1444,1444,1,6865,8272
1445,1445,2,6703,8077
1446,1446,1,4565,5501
1447,1447,1,5384,6487
1448,1448,2,1317,1587
1449,1449,1,1328,1601
1450,1450,2,6700,8073
1451,1451,2,1530,1844
1452,1452,2,2492,3003
1453,1453,1,5589,6734
1454,1454,1,3283,3956
1455,1455,2,4600,5543
1456,1456,2,6404,7716
1457,1457,2,2494,3006
1458,1458,2,6666,8032
1459,1459,2,3507,4226
1460,1460,2,4768,5745
1461,1461,1,7223,8703
1462,1462,2,2577,3105
1463,1463,2,7256,8743
1464,1464,1,3549,4277
1465,1465,1,4674,5632
1466,1466,2,6102,7353
1467,1467,2,3270,3940
1468,1468,1,5685,6850
1469,1469,1,6060,7302
1470,1470,2,7437,8961
1471,1471,2,2026,2442
1472,1472,1,5157,6214
1473,1473,2,7955,9585
1474,1474,2,2641,3182
1475,1475,2,1595,1922
1476,1476,2,7208,8685
1477,1477,2,2151,2592
1478,1478,2,2613,3149
1479,1479,2,7309,8807
1480,1480,2,2152,2593
1481,1481,1,2206,2659
1482,1482,2,4491,5412
1483,1483,2,2340,2820
1484,1484,1,7886,9502
1485,1485,1,7294,8788
1486,1486,2,1868,2251
1487,1487,2,7422,8943
1488,1488,1,2098,2528
1489,1489,1,2923,3522
1490,1490,1,2917,3515
1491,1491,2,2301,2773
1492,1492,2,6136,7393
1493,1493,2,7609,9168
1494,1494,1,6209,7481
1495,1495,2,3694,4451
1496,1496,1,5307,6395
1497,1497,2,7621,9183
1498,1498,2,2035,2452
1499,1499,2,6208,7480
1500,1500,1,5634,6789
1501,1501,1,6529,7867
1502,1502,1,6879,8289
1503,1503,2,6386,7694
1504,1504,1,6669,8035
1505,1505,2,4140,4988
1506,1506,2,2236,2694
1507,1507,2,6022,7256
1508,1508,1,6957,8382
1509,1509,1,4565,5500
1510,1510,1,7743,9329
1511,1511,2,4259,5132
1512,1512,2,7064,8512
1513,1513,1,5185,6248
1514,1514,2,1442,1738
1515,1515,2,2011,2423
1516,1516,2,4603,5546
1517,1517,2,6040,7278
1518,1518,1,3272,3943
1519,1519,1,2143,2583
1520,1520,1,6461,7785
1521,1521,2,2617,3154
1522,1522,2,5045,6079
1523,1523,2,6662,8027
1524,1524,1,7873,9486
1525,1525,2,1286,1550
1526,1526,1,2159,2602
1527,1527,2,3771,4544
1528,1528,2,3902,4702
1529,1529,1,5814,7005
1530,1530,2,6654,8017
1531,1531,1,7997,9635
1532,1532,1,5729,6903
1533,1533,2,1113,1342
1534,1534,1,2590,3121
1535,1535,1,6401,7713
1536,1536,2,3448,4155
1537,1537,1,5290,6374
1538,1538,2,5146,6201
1539,1539,2,1979,2385
1540,1540,1,1244,1499
1541,1541,1,7506,9044
1542,1542,2,1906,2297
1543,1543,1,5818,7010
1544,1544,1,7337,8840
1545,1545,2,2417,2913
1546,1546,1,6283,7571
1547,1547,2,1387,1672
1548,1548,1,3420,4121
1549,1549,1,7866,9478
1550,1550,1,2450,2952
1551,1551,1,4166,5020
1552,1552,2,1548,1866
1553,1553,2,2021,2435
1554,1554,2,4614,5560
1555,1555,1,6094,7343
1556,1556,2,5971,7195
1557,1557,2,3213,3872
1558,1558,1,1208,1456
1559,1559,1,4697,5660
1560,1560,2,6259,7542
1561,1561,2,3182,3834
1562,1562,2,6208,7480
1563,1563,2,7865,9476
1564,1564,2,5716,6887
1565,1565,1,5798,6986
1566,1566,1,5706,6875
1567,1567,1,2535,3055
1568,1568,1,2351,2833
1569,1569,1,7055,8501
1570,1570,1,3668,4420
1571,1571,1,7074,8524
1572,1572,1,7099,8554
1573,1573,2,1415,1706
1574,1574,1,3738,4504
1575,1575,1,6517,7852
1576,1576,2,1534,1849
1577,1577,2,7302,8798
1578,1578,2,7993,9631
1579,1579,1,2965,3573
1580,1580,1,3635,4380
1581,1581,2,3766,4538
1582,1582,2,2022,2437
1583,1583,2,7648,9215
1584,1584,1,5826,7020
1585,1585,1,4280,5157
1586,1586,1,2436,2936
1587,1587,1,7180,8651
1588,1588,1,2923,3522
1589,1589,2,4936,5947
1590,1590,1,4000,4820
1591,1591,2,5503,6631
1592,1592,2,6592,7943
1593,1593,2,1347,1624
1594,1594,2,4878,5878
1595,1595,2,5278,6360
1596,1596,1,6930,8350
1597,1597,1,3661,4411
1598,1598,1,3244,3909
1599,1599,2,5093,6137
1600,1600,1,5421,6532
1601,1601,1,2021,2435
1602,1602,2,5826,7020
1603,1603,1,1999,2409
1604,1604,1,4968,5986
1605,1605,2,5517,6647
1606,1606,1,4499,5421
1607,1607,1,2660,3206
1608,1608,2,7689,9264
1609,1609,2,2948,3553
1610,1610,2,7313,8812
1611,1611,1,5048,6082
1612,1612,2,7158,8625
1613,1613,2,2328,2806
1614,1614,1,5478,6600
1615,1615,1,6466,7791
1616,1616,2,3843,4631
1617,1617,1,1528,1841
1618,1618,2,7924,9547
1619,1619,1,5687,6852
1620,1620,2,5033,6064
1621,1621,1,4692,5654
1622,1622,1,4943,5956
1623,1623,1,1632,1967
1624,1624,1,6064,7307
1625,1625,1,3124,3764
1626,1626,1,2275,2741
1627,1627,2,1082,1304
1628,1628,1,5978,7203
1629,1629,2,1524,1837
1630,1630,2,2089,2518
1631,1631,1,4427,5334
1632,1632,1,2182,2630
1633,1633,1,5291,6375
1634,1634,2,4695,5657
1635,1635,2,3383,4077
1636,1636,2,5255,6332
1637,1637,2,4128,4974
1638,1638,2,6931,8351
1639,1639,1,2343,2824
1640,1640,2,2711,3267
1641,1641,1,4878,5878
1642,1642,2,5221,6291
1643,1643,1,3223,3884
1644,1644,2,4338,5227
1645,1645,1,3053,3679
1646,1646,2,5619,6771
1647,1647,2,7377,8888
1648,1648,2,6470,7796
1649,1649,1,6303,7594
1650,1650,1,2067,2491
1651,1651,1,6568,7914
1652,1652,1,1886,2273
1653,1653,1,2000,2410
1654,1654,2,5674,6837
1655,1655,2,4873,5872
1656,1656,1,6832,8232
1657,1657,1,2669,3216
1658,1658,2,7665,9235
1659,1659,2,4597,5539
1660,1660,2,2633,3173
1661,1661,2,2470,2976
1662,1662,2,2268,2733
1663,1663,2,3964,4776
1664,1664,1,1316,1586
1665,1665,1,7372,8883
1666,1666,1,5737,6913
1667,1667,2,3886,4683
1668,1668,2,5355,6452
1669,1669,1,4539,5469
1670,1670,2,3186,3839
1671,1671,1,4751,5725
1672,1672,1,1728,2082
1673,1673,1,5804,6993
1674,1674,1,4980,6000
1675,1675,1,7010,8446
1676,1676,1,1105,1332
1677,1677,1,2645,3187
1678,1678,2,6746,8128
1679,1679,1,6331,7628
1680,1680,2,2050,2470
1681,1681,2,4277,5154
1682,1682,1,2967,3575
1683,1683,1,6451,7773
1684,1684,1,7655,9224
1685,1685,1,4408,5311
1686,1686,2,3562,4292
1687,1687,2,1196,1442
1688,1688,2,4853,5847
1689,1689,1,2307,2780
1690,1690,1,1534,1849
1691,1691,2,7798,9396
1692,1692,2,4950,5965
1693,1693,1,3007,3624
1694,1694,2,6528,7866
1695,1695,1,5873,7077
1696,1696,2,2091,2520
1697,1697,1,5140,6193
1698,1698,1,5692,6858
1699,1699,2,3471,4183
1700,1700,2,3905,4705
1701,1701,2,3261,3930
1702,1702,1,2036,2454
1703,1703,2,2563,3089
1704,1704,1,4734,5704
1705,1705,2,4814,5801
1706,1706,2,2985,3597
1707,1707,1,2002,2413
1708,1708,1,3837,4624
1709,1709,2,2410,2904
1710,1710,2,7638,9203
1711,1711,1,4638,5589
1712,1712,2,4016,4839
1713,1713,2,5126,6177
1714,1714,1,4623,5571
1715,1715,2,2446,2948
1716,1716,1,6345,7645
1717,1717,1,1771,2134
1718,1718,1,6923,8342
1719,1719,1,6384,7692
1720,1720,1,5048,6083
1721,1721,2,2146,2586
1722,1722,2,7589,9144
1723,1723,1,2704,3258
1724,1724,1,3666,4418
1725,1725,2,6627,7985
1726,1726,1,2445,2946
1727,1727,1,2055,2477
1728,1728,1,3912,4714
1729,1729,1,7904,9523
1730,1730,2,3621,4363
1731,1731,1,1403,1691
1732,1732,2,4833,5824
1733,1733,2,6312,7606
1734,1734,2,1611,1941
1735,1735,2,5057,6093
1736,1736,1,7997,9635
1737,1737,2,2038,2456
1738,1738,2,1722,2075
1739,1739,1,2426,2924
1740,1740,1,1891,2279
1741,1741,1,4769,5746
1742,1742,1,7960,9591
1743,1743,2,2464,2969
1744,1744,2,4499,5421
1745,1745,1,2893,3486
1746,1746,1,5876,7080
1747,1747,2,5432,6545
1748,1748,1,2481,2990
1749,1749,1,7900,9519
1750,1750,1,6962,8389
1751,1751,2,5330,6422
1752,1752,2,2620,3157
1753,1753,1,4857,5852
1754,1754,2,4358,5251
1755,1755,1,7849,9457
1756,1756,2,2297,2768
1757,1757,1,2179,2626
1758,1758,1,2503,3016
1759,1759,2,1434,1728
1760,1760,1,4174,5029
1761,1761,1,6040,7278
1762,1762,2,2852,3437
1763,1763,1,5706,6875
1764,1764,1,3631,4375
1765,1765,1,3408,4107
1766,1766,1,4186,5044
1767,1767,2,1629,1963
1768,1768,1,5391,6496
1769,1769,1,7170,8639
1770,1770,2,1557,1877
1771,1771,1,2920,3519
1772,1772,1,6893,8305
1773,1773,1,3623,4366
1774,1774,1,6422,7738
1775,1775,1,4937,5949
1776,1776,1,5082,6123
1777,1777,1,6447,7768
1778,1778,2,5903,7113
1779,1779,1,2917,3515
1780,1780,1,3608,4348
1781,1781,2,2332,2810
1782,1782,1,5108,6155
1783,1783,1,3908,4709
1784,1784,1,3049,3674
1785,1785,2,7195,8669
1786,1786,1,2695,3247
1787,1787,2,4275,5151
1788,1788,2,6680,8049
1789,1789,1,4862,5858
1790,1790,1,2881,3472
1791,1791,2,7645,9212
1792,1792,2,7767,9359
1793,1793,1,5938,7155
1794,1794,1,5185,6247
1795,1795,2,1579,1903
1796,1796,1,1940,2338
1797,1797,2,5478,6601
1798,1798,2,5563,6703
1799,1799,2,4257,5129
1800,1800,2,1829,2204
1801,1801,1,4755,5730
1802,1802,2,7972,9605
1803,1803,1,3539,4265
1804,1804,1,5097,6141
1805,1805,1,5785,6971
1806,1806,2,3792,4569
1807,1807,1,2797,3370
1808,1808,2,6074,7319
1809,1809,1,1661,2002
1810,1810,2,2021,2435
1811,1811,1,4631,5580
1812,1812,2,2819,3397
1813,1813,2,6830,8229
1814,1814,2,1176,1417
1815,1815,2,2329,2807
1816,1816,1,1464,1764
1817,1817,1,4350,5241
1818,1818,2,7138,8601
1819,1819,1,6639,7999
1820,1820,2,1575,1898
1821,1821,1,6988,8420
1822,1822,2,2046,2466
1823,1823,2,6315,7609
1824,1824,2,4722,5690
1825,1825,2,4181,5038
1826,1826,1,3949,4758
1827,1827,2,7908,9528
1828,1828,2,7289,8783
1829,1829,1,3191,3845
1830,1830,1,1727,2081
1831,1831,1,7899,9517
1832,1832,2,2028,2444
1833,1833,1,2753,3317
1834,1834,1,2202,2654
1835,1835,1,4057,4889
1836,1836,2,3378,4071
1837,1837,1,7040,8482
1838,1838,1,1419,1710
1839,1839,1,4394,5294
1840,1840,2,6557,7900
1841,1841,1,1550,1868
1842,1842,1,3362,4051
1843,1843,2,6991,8423
1844,1844,1,7851,9460
1845,1845,1,6488,7818
1846,1846,1,5824,7018
1847,1847,2,1066,1285
1848,1848,1,4160,5013
1849,1849,1,2889,3481
1850,1850,2,4565,5501
1851,1851,2,7260,8747
1852,1852,2,5313,6402
1853,1853,1,4763,5739
1854,1854,2,4744,5716
1855,1855,2,6474,7801
1856,1856,1,5751,6929
1857,1857,2,4722,5690
1858,1858,2,5915,7127
1859,1859,1,6396,7707
1860,1860,1,7450,8976
1861,1861,2,5487,6611
1862,1862,1,3397,4093
1863,1863,2,5333,6426
1864,1864,1,6075,7320
1865,1865,1,7005,8440
1866,1866,2,1613,1944
1867,1867,1,4094,4933
1868,1868,1,3927,4732
1869,1869,1,7905,9525
1870,1870,1,7181,8653
1871,1871,1,6514,7849
1872,1872,1,5990,7217
1873,1873,2,2419,2915
1874,1874,1,2309,2782
1875,1875,1,1630,1965
1876,1876,1,2257,2720
1877,1877,1,6021,7255
1878,1878,1,1422,1714
1879,1879,1,2259,2722
1880,1880,2,5521,6652
1881,1881,1,3601,4339
1882,1882,2,3004,3620
1883,1883,1,2960,3567
1884,1884,1,2816,3393
1885,1885,2,6683,8053
1886,1886,1,6150,7410
1887,1887,2,4080,4916
1888,1888,2,6708,8082
1889,1889,2,3714,4475
1890,1890,2,4456,5369
1891,1891,1,3805,4585
1892,1892,2,1376,1659
1893,1893,1,7470,9000
1894,1894,1,7139,8602
1895,1895,2,4415,5320
1896,1896,2,1780,2145
1897,1897,2,1186,1430
1898,1898,1,1913,2306
1899,1899,1,1300,1567
1900,1900,1,6273,7559
1901,1901,1,5873,7077
1902,1902,1,5455,6573
1903,1903,1,2960,3567
1904,1904,1,4076,4911
1905,1905,1,5222,6292
1906,1906,1,7207,8684
1907,1907,2,1172,1413
1908,1908,1,3949,4759
1909,1909,2,3049,3674
1910,1910,2,4427,5334
1911,1911,2,6924,8343
1912,1912,1,3534,4258
1913,1913,2,4511,5436
1914,1914,1,6216,7490
1915,1915,1,4970,5988
1916,1916,1,7830,9434
1917,1917,2,1573,1896
1918,1918,1,5240,6314
1919,1919,1,3928,4733
1920,1920,1,3510,4230
1921,1921,1,3896,4695
1922,1922,2,6985,8416
1923,1923,2,7583,9137
1924,1924,1,7057,8503
1925,1925,2,2625,3163
1926,1926,1,2282,2750
1927,1927,2,1149,1385
1928,1928,2,3411,4110
1929,1929,2,3184,3837
1930,1930,1,2358,2842
1931,1931,2,6640,8001
1932,1932,2,6832,8232
1933,1933,2,4142,4991
1934,1934,1,2012,2425
1935,1935,1,7912,9533
1936,1936,1,2555,3079
1937,1937,1,6758,8143
1938,1938,1,6349,7650
1939,1939,2,5819,7012
1940,1940,2,7244,8728
1941,1941,1,1210,1459
1942,1942,2,7797,9394
1943,1943,2,3616,4357
1944,1944,2,7593,9149
1945,1945,2,4562,5497
1946,1946,2,6630,7988
1947,1947,2,3457,4166
1948,1948,2,2201,2653
1949,1949,2,1606,1936
1950,1950,1,2063,2486
1951,1951,2,3896,4695
1952,1952,1,2933,3534
1953,1953,1,7505,9043
1954,1954,2,2948,3552
1955,1955,1,7069,8517
1956,1956,1,1425,1718
1957,1957,2,3732,4497
1958,1958,1,5458,6576
1959,1959,2,5200,6266
1960,1960,2,2938,3540
1961,1961,1,3936,4743
1962,1962,2,2856,3441
1963,1963,1,6272,7557
1964,1964,1,7914,9535
1965,1965,2,4939,5951
1966,1966,1,6869,8276
1967,1967,1,2597,3130
1968,1968,2,3654,4403
1969,1969,2,1185,1428
1970,1970,1,7687,9262
1971,1971,2,3195,3850
1972,1972,2,3343,4028
1973,1973,2,6942,8364
1974,1974,1,1966,2369
1975,1975,1,4202,5063
1976,1976,2,2187,2636
1977,1977,2,5769,6951
1978,1978,2,6342,7641
1979,1979,2,5245,6320
1980,1980,1,7864,9475
1981,1981,1,2172,2618
1982,1982,1,2822,3401
1983,1983,1,3053,3679
1984,1984,1,3849,4638
1985,1985,2,5326,6418
1986,1986,2,3113,3751
1987,1987,2,3378,4070
1988,1988,2,4903,5908
1989,1989,2,7281,8773
1990,1990,1,3014,3632
1991,1991,1,5170,6230
1992,1992,1,7245,8729
1993,1993,1,2149,2590
1994,1994,1,3300,3977
1995,1995,1,6754,8138
1996,1996,2,3931,4737
1997,1997,2,4384,5283
1998,1998,1,7896,9514
1999,1999,1,2719,3276
2000,2000,1,3241,3905
2001,2001,2,2937,3539
2002,2002,2,1880,2266
2003,2003,1,6600,7952
2004,2004,1,4534,5463
2005,2005,1,4228,5095
2006,2006,1,1941,2339
2007,2007,1,1271,1532
2008,2008,2,1613,1944
2009,2009,1,1742,2099
2010,2010,2,5885,7091
2011,2011,1,7676,9249
2012,2012,2,2067,2491
2013,2013,1,2364,2849
2014,2014,1,7162,8629
2015,2015,1,6825,8223
2016,2016,2,7297,8792
2017,2017,2,2390,2880
2018,2018,2,3252,3919
2019,2019,2,7234,8716
2020,2020,2,3680,4434
2021,2021,1,6573,7920
2022,2022,2,3866,4659
2023,2023,1,7349,8855
2024,2024,2,7583,9137
2025,2025,1,3764,4536
2026,2026,1,3489,4204
2027,2027,2,1944,2343
2028,2028,1,1947,2346
2029,2029,1,6020,7254
2030,2030,1,7232,8714
2031,2031,1,5135,6187
2032,2032,2,2542,3063
2033,2033,2,3871,4665
2034,2034,2,6386,7694
2035,2035,1,4921,5930
2036,2036,2,1868,2251
2037,2037,2,2913,3510
2038,2038,1,7410,8928
2039,2039,2,7223,8703
2040,2040,2,1118,1348
2041,2041,2,1636,1972
2042,2042,2,6475,7802
2043,2043,1,2968,3577
2044,2044,2,4906,5911
2045,2045,2,1528,1841
2046,2046,2,6742,8124
2047,2047,2,4693,5655
2048,2048,1,1157,1395
2049,2049,2,1743,2101
2050,2050,2,4897,5900
2051,2051,2,1314,1584
2052,2052,1,5932,7148
2053,2053,2,4228,5095
2054,2054,1,3038,3661
2055,2055,2,6235,7513
2056,2056,2,3309,3987
2057,2057,2,7465,8995
2058,2058,1,5879,7084
2059,2059,2,7545,9091
2060,2060,2,3051,3677
2061,2061,1,5749,6927
2062,2062,1,2863,3450
2063,2063,1,7435,8958
2064,2064,1,5673,6836
2065,2065,2,2309,2783
2066,2066,2,4966,5984
2067,2067,2,7888,9504
2068,2068,1,5288,6372
2069,2069,2,1700,2049
2070,2070,1,6138,7396
2071,2071,2,5179,6240
2072,2072,2,5358,6456
2073,2073,1,2945,3549
2074,2074,2,7860,9471
2075,2075,2,1777,2141
2076,2076,2,3354,4042
2077,2077,2,2907,3503
2078,2078,2,6880,8290
2079,2079,2,1283,1546
2080,2080,2,7295,8790
2081,2081,2,5995,7223
2082,2082,1,5337,6431
2083,2083,2,4068,4902
2084,2084,2,7631,9194
2085,2085,1,4216,5080
2086,2086,1,5931,7146
2087,2087,2,7636,9201
2088,2088,2,5222,6292
2089,2089,2,4740,5711
2090,2090,1,2449,2951
2091,2091,2,7270,8760
2092,2092,2,2270,2736
2093,2093,2,2277,2744
2094,2094,2,7361,8869
2095,2095,1,3200,3856
2096,2096,2,7973,9607
2097,2097,1,3699,4457
2098,2098,2,3658,4408
2099,2099,1,5874,7078
2100,2100,2,5458,6577
2101,2101,2,1694,2042
2102,2102,2,5501,6628
2103,2103,1,1454,1753
2104,2104,1,2651,3194
2105,2105,2,6822,8220
2106,2106,1,3281,3954
2107,2107,1,3432,4136
2108,2108,1,1284,1548
2109,2109,2,6790,8181
2110,2110,2,4614,5560
2111,2111,1,5693,6860
2112,2112,1,7246,8731
2113,2113,1,1201,1447
2114,2114,2,2944,3547
2115,2115,2,3059,3686
2116,2116,2,7333,8835
2117,2117,2,1283,1546
2118,2118,1,3604,4343
2119,2119,2,1370,1651
2120,2120,1,6439,7759
2121,2121,2,2696,3249
2122,2122,1,2953,3559
2123,2123,2,7411,8930
2124,2124,2,5544,6680
2125,2125,2,1056,1273
2126,2126,1,7656,9225
2127,2127,1,1508,1817
2128,2128,2,1536,1851
2129,2129,2,6565,7910
2130,2130,2,7196,8671
2131,2131,1,7064,8511
2132,2132,2,7728,9312
2133,2133,2,5380,6483
2134,2134,1,3237,3901
2135,2135,1,7001,8436
2136,2136,2,1319,1590
2137,2137,2,3249,3915
2138,2138,2,2819,3397
2139,2139,1,6633,7992
2140,2140,2,3095,3729
2141,2141,1,1591,1918
2142,2142,1,1364,1644
